Date (MM/DD/YYYY),E1,C1,G1,A1,E2,C2,G2,A2,Tax Saver Scheme
08/12/2021,17.4066,14.9071,14.2897,12.7334,17.3146,14.3611,13.7444,10,10.6789
08/11/2021,17.2921,14.9006,14.2779,12.7119,17.203,14.3557,13.732,10,10.6564
08/10/2021,17.2963,14.8983,14.2777,12.7169,17.2063,14.3547,13.7331,10,10.648
08/09/2021,17.2848,14.8903,14.2819,12.7311,17.1955,14.3482,13.7386,10,10.648
08/06/2021,17.2796,14.886,14.2633,12.7477,17.1864,14.343,13.7205,10,10.6364
08/05/2021,17.3364,14.9062,14.2984,12.7281,17.2454,14.3727,13.7596,10,10.6538
08/04/2021,17.3245,14.8985,14.2988,12.7373,17.2192,14.3663,13.7579,10,10.6442
08/03/2021,17.2362,14.882,14.2933,12.7651,17.13,14.3577,13.7534,10,10.6353
08/02/2021,16.9594,14.8776,14.287,12.7588,16.861,14.3532,13.7483,10,10.607
07/30/2021,16.8239,14.8677,14.2622,12.7461,16.7297,14.345,13.7289,10,10.5846
07/29/2021,16.8198,14.8674,14.2607,12.7407,16.7224,14.3442,13.7278,10,10.5751
07/28/2021,16.7652,14.8745,14.2669,12.7298,16.68,14.3489,13.7347,10,10.5764
07/27/2021,16.8031,14.8731,14.2715,12.7261,16.7179,14.3482,13.7406,10,10.5819
07/26/2021,16.8933,14.8664,14.2667,12.722,16.8097,14.343,13.7389,10,10.5987
07/23/2021,16.9214,14.8629,14.2538,12.717,16.8404,14.3389,13.7301,10,10.5959
07/22/2021,16.8907,14.8598,14.2524,12.7104,16.811,14.3362,13.7277,10,10.5923
07/20/2021,16.7205,14.8554,14.2649,12.7162,16.6459,14.3309,13.74,10,10.5794
07/19/2021,16.8453,14.8553,14.2459,12.7088,16.7667,14.3304,13.721,10,10.5888
07/16/2021,16.9881,14.8417,14.2288,12.7025,16.9053,14.3166,13.7038,10,10.5871
07/15/2021,16.9923,14.816,14.2371,12.6932,16.9096,14.2923,13.7062,10,10.5781
07/14/2021,16.9182,14.8107,14.2283,12.6911,16.8381,14.279,13.7024,10,10.5638
07/13/2021,16.8837,14.805,14.2303,12.6955,16.8034,14.2733,13.7037,10,10.5535
07/12/2021,16.7691,14.7903,14.2106,12.688,16.6925,14.2602,13.6833,10,10.5269
07/09/2021,16.7647,14.8162,14.2228,12.6779,16.687,14.2796,13.6937,10,10.5298
07/08/2021,16.8197,14.8088,14.2315,12.6754,16.74,14.2739,13.7029,10,10.5419
07/07/2021,16.9547,14.791,14.1889,12.6751,16.8682,14.2597,13.6619,10,10.5292
07/06/2021,16.8948,14.7907,14.174,12.6702,16.8087,14.2601,13.6444,10,10.5061
07/05/2021,16.9144,14.8021,14.2293,12.6737,16.8231,14.2679,13.6957,10,10.5406
07/02/2021,16.8095,14.7988,14.2184,12.6587,16.7242,14.2639,13.6902,10,10.5269
07/01/2021,16.77,14.7906,14.2328,12.6651,16.6863,14.2562,13.7035,10,10.529
06/30/2021,16.7812,14.7794,14.2277,12.6599,16.7008,14.245,13.7035,10,10.5222
06/29/2021,16.8027,14.7921,14.2277,12.6631,16.7223,14.2556,13.7021,10,10.5245
06/28/2021,16.8453,14.8017,14.2135,12.6561,16.7607,14.2649,13.6862,10,10.5104
06/25/2021,16.8861,14.8243,14.2434,12.6517,16.8015,14.2851,13.7119,10,10.514
06/24/2021,16.8155,14.8216,14.2637,12.6498,16.7316,14.2829,13.7292,10,10.5164
06/23/2021,16.7137,14.8214,14.2624,12.6464,16.631,14.2799,13.7284,10,10.5145
06/22/2021,16.7873,14.8201,14.2658,12.6434,16.7039,14.2762,13.7293,10,10.521
06/21/2021,16.7575,14.8179,14.2742,12.6384,16.6743,14.2741,13.7363,10,10.5224
06/18/2021,16.6978,14.8084,14.2696,12.6298,16.6156,14.2658,13.7308,10,10.5274
06/17/2021,16.7127,14.8052,14.2705,12.642,16.6325,14.2658,13.7308,10,10.5278
06/16/2021,16.7769,14.8132,14.2727,12.6308,16.6916,14.2713,13.7321,10,10.54
06/15/2021,16.8745,14.8557,14.2952,12.6564,16.7846,14.3098,13.7566,10,10.5666
06/14/2021,16.8126,14.8707,14.3296,12.6571,16.7222,14.3231,13.7863,10,10.576
06/11/2021,16.7838,14.8595,14.3318,12.6586,16.6941,14.3137,13.791,10,10.567
06/10/2021,16.7289,14.8506,14.3153,12.6606,16.6428,14.3072,13.7724,10,10.5593
06/09/2021,16.614,14.8453,14.3081,12.6485,16.5304,14.2844,13.7641,10,10.5418
06/08/2021,16.723,14.8132,14.302,12.6355,16.6361,14.2638,13.7592,10,10.5473
06/07/2021,16.7154,14.8138,14.2808,12.6268,16.63,14.2634,13.742,10,10.532
06/04/2021,16.6096,14.7958,14.2558,12.6147,16.5238,14.2494,13.7184,10,10.5044
06/03/2021,16.626,14.7969,14.2628,12.6095,16.5378,14.248,13.7248,10,10.5141
06/02/2021,16.5012,14.7859,14.2597,12.61,16.417,14.2416,13.7196,10,10.4978
06/01/2021,16.4913,14.7812,14.2469,12.5994,16.4098,14.2436,13.7075,10,10.4876
05/31/2021,16.5095,14.7823,14.2519,12.5878,16.4297,14.2439,13.7143,10,10.4907
05/28/2021,16.3353,14.7722,14.2831,12.5974,16.2588,14.2375,13.7423,10,10.4859
05/27/2021,16.2771,14.7815,14.2979,12.5928,16.2026,14.2438,13.7563,10,10.4743
05/25/2021,16.1436,14.7834,14.3076,12.5843,16.0746,14.2431,13.7653,10,10.469
05/24/2021,16.123,14.7634,14.295,12.5785,16.056,14.2266,13.7555,10,10.4572
05/21/2021,16.0818,14.7597,14.2846,12.5823,16.0128,14.2153,13.7456,10,10.4472
05/20/2021,15.8436,14.7594,14.2717,12.5865,15.7803,14.2134,13.7278,10,10.4258
05/19/2021,15.9575,14.7543,14.2609,12.576,15.89,14.2034,13.7156,10,10.4279
05/18/2021,16.0215,14.7356,14.2596,12.5672,15.9506,14.1887,13.7119,10,10.4289
05/17/2021,15.8351,14.7325,14.2597,12.5598,15.7769,14.1839,13.709,10,10.409
05/14/2021,15.63,14.7217,14.2409,12.5477,15.5791,14.1758,13.6941,10,10.3822
05/12/2021,15.6453,14.7187,14.2455,12.542,15.5892,14.1699,13.7002,10,10.3924
05/11/2021,15.7776,14.7193,14.2413,12.5439,15.72,14.1691,13.6975,10,10.404
05/10/2021,15.822,14.6983,14.2377,12.5326,15.76,14.1551,13.6928,10,10.4003
05/07/2021,15.7118,14.7005,14.2318,12.5262,15.6533,14.1579,13.6882,10,10.3836
05/06/2021,15.6531,14.6948,14.2355,12.5245,15.5952,14.1546,13.6922,10,10.377
05/05/2021,15.5577,14.6855,14.2181,12.5266,15.5065,14.1439,13.6731,10,10.3534
05/04/2021,15.4274,14.6758,14.2031,12.5292,15.3807,14.1326,13.6571,10,10.3334
05/03/2021,15.5462,14.6737,14.2077,12.5286,15.4949,14.1329,13.6592,10,10.3495
04/30/2021,15.5283,14.6554,14.2045,12.5199,15.4756,14.1156,13.6568,10,10.337
04/29/2021,15.772,14.6497,14.1879,12.5155,15.7096,14.1092,13.6449,10,10.3446
04/28/2021,15.7647,14.642,14.1786,12.52,15.7035,14.0992,13.6351,10,10.3414
04/27/2021,15.5644,14.6363,14.1766,12.5134,15.5129,14.0943,13.6392,10,10.3307
04/26/2021,15.4067,14.623,14.1688,12.511,15.3609,14.0826,13.6307,10,10.3129
04/23/2021,15.2748,14.6055,14.1358,12.505,15.2343,14.0678,13.5976,10,10.27
04/22/2021,15.3462,14.6029,14.1392,12.505,15.3048,14.0633,13.6028,10,10.2735
04/20/2021,15.2558,14.61,14.1139,12.4987,15.2142,14.0607,13.5751,10,10.2517
04/19/2021,15.3122,14.5917,14.1167,12.4882,15.2728,14.0481,13.5709,10,10.2532
04/16/2021,15.576,14.5773,14.1102,12.4866,15.5277,14.0353,13.5643,10,10.2738
04/15/2021,15.5363,14.5924,14.1211,12.482,15.4913,14.0506,13.5644,10,10.2916
04/12/2021,15.2775,14.6044,14.1583,12.4831,15.2425,14.0646,13.6104,10,10.2726
04/09/2021,15.7823,14.5805,14.1705,12.4764,15.7272,14.0408,13.6206,10,10.32
04/08/2021,15.8101,14.5592,14.178,12.4802,15.7557,14.0175,13.6303,10,10.3263
04/06/2021,15.6312,14.5346,14.1183,12.4701,15.5808,13.9885,13.5725,10,10.2978
04/05/2021,15.5958,14.5154,14.0951,12.4692,15.5459,13.9723,13.5516,10,10.279
03/31/2021,15.6499,14.4865,14.0668,12.4649,15.6014,13.9536,13.5172,10,10.257
03/30/2021,15.7774,14.4841,14.0671,12.4542,15.7303,13.9492,13.5154,10,10.2582
03/26/2021,15.4605,14.479,14.0584,12.4506,15.4149,13.94,13.5101,10,10.2345
03/25/2021,15.2796,14.4675,14.0563,12.4498,15.239,13.9361,13.5002,10,10.2085
03/24/2021,15.5176,14.4552,14.0605,12.4503,15.4715,13.9168,13.5032,10,10.2308
03/23/2021,15.7601,14.3974,14.0331,12.4445,15.7111,13.8625,13.4837,10,10.2521
03/22/2021,15.6841,14.3414,13.9903,12.4386,15.6348,13.8078,13.448,10,10.2324
03/19/2021,15.6706,14.3147,13.9396,12.4351,15.6219,13.7835,13.3997,10,10.213
03/18/2021,15.4779,14.2944,13.8963,12.4324,15.4293,13.7689,13.3616,10,10.1674
03/17/2021,15.6511,14.2813,13.8917,12.4378,15.6018,13.7605,13.3602,10,10.1785
03/16/2021,15.8544,14.2791,13.8972,12.4328,15.8056,13.7576,13.3646,10,10.2086
03/15/2021,15.8651,14.2739,13.8732,12.4452,15.8179,13.7509,13.3434,10,10.1864
03/12/2021,15.9668,14.2854,13.8691,12.4721,15.9216,13.7582,13.3363,10,10.199
03/10/2021,16.1065,14.2889,13.8818,12.4771,16.0603,13.7611,13.3482,10,10.2032
03/09/2021,16.0335,14.2869,13.8842,12.4774,15.9865,13.7606,13.3522,10,10.1999
03/08/2021,15.9194,14.2897,13.8995,12.4765,15.8772,13.7584,13.3613,10,10.2047
03/05/2021,15.8728,14.2947,13.903,12.47,15.8294,13.7582,13.3712,10,10.1872
03/04/2021,15.9983,14.2911,13.9234,12.4707,15.9525,13.7497,13.3856,10,10.2351
03/03/2021,16.1308,14.2926,13.9148,12.469,16.0825,13.7485,13.3782,10,10.2445
03/02/2021,15.8407,14.2955,13.9174,12.4687,15.8003,13.7531,13.3799,10,10.2038
03/01/2021,15.6785,14.2845,13.8942,12.4676,15.6419,13.7447,13.3668,10,10.1791
02/26/2021,15.4618,14.2867,13.8593,12.4643,15.4296,13.7496,13.3305,10,10.1423
02/25/2021,15.9974,14.286,13.9223,12.4629,15.9563,13.7515,13.3896,10,10.2388
02/24/2021,15.8965,14.29,13.9341,12.464,15.8563,13.7538,13.4044,10,10.2201
02/23/2021,15.6533,14.2876,13.9121,12.4588,15.6166,13.7499,13.3868,10,10.1831
02/22/2021,15.6127,14.2801,13.9187,12.4577,15.5747,13.7441,13.385,10,10.1671
02/18/2021,16.0796,14.358,13.9659,12.4544,16.038,13.8235,13.4309,10,10.2631
02/17/2021,16.1558,14.3548,14.0018,12.4539,16.1111,13.8152,13.467,10,10.2854
02/16/2021,16.2412,14.3671,14.0253,12.453,16.1934,13.8268,13.4894,10,10.3053
02/15/2021,16.2484,14.3617,14.0253,12.4507,16.2015,13.8168,13.4871,10,10.2919
02/12/2021,16.1183,14.3569,14.0526,12.4489,16.0699,13.8168,13.5098,10,10.2825
02/11/2021,16.1515,14.3579,14.0575,12.447,16.0999,13.8171,13.5187,10,10.2957
02/10/2021,16.0755,14.3366,14.0281,12.4413,16.027,13.8066,13.4923,10,10.273
02/09/2021,16.0688,14.3326,14.0027,12.44,16.0218,13.8022,13.4661,10,10.268
02/08/2021,16.0626,14.3557,14.0595,12.4386,16.0156,13.8238,13.5228,10,10.2866
02/05/2021,15.8664,14.3507,14.0422,12.4328,15.8229,13.8148,13.5023,10,10.2596
02/04/2021,15.8482,14.3816,14.1101,12.4325,15.8092,13.8359,13.5635,10,10.287
02/03/2021,15.7397,14.3641,14.0795,12.4363,15.7015,13.8264,13.5326,10,10.286
02/02/2021,15.6155,14.3606,14.0431,12.4362,15.5789,13.8238,13.4932,10,10.2488
02/01/2021,15.2281,14.4161,14.106,12.438,15.1965,13.877,13.5576,10,10.2228
01/29/2021,14.5979,14.5079,14.2702,12.4415,14.5753,13.9642,13.7088,10,10.1887
01/28/2021,14.796,14.5004,14.2737,12.4388,14.7682,13.961,13.7171,10,10.2105
01/27/2021,14.9444,14.4975,14.2672,12.4391,14.9092,13.9606,13.714,10,10.2316
01/25/2021,15.1989,14.4875,14.2683,12.4367,15.1575,13.9492,13.712,10,10.2584
01/22/2021,15.3618,14.4736,14.2694,12.4342,15.3132,13.9353,13.7155,10,10.2625
01/21/2021,15.5813,14.4792,14.2636,12.4313,15.5302,13.9387,13.7132,10,10.2796
01/20/2021,15.6539,14.4635,14.263,12.429,15.6022,13.925,13.7095,10,10.292
01/19/2021,15.5436,14.4682,14.2595,12.426,15.4937,13.9312,13.7082,10,10.2808
01/18/2021,15.3119,14.476,14.2525,12.4269,15.2633,13.9401,13.6955,10,10.2525
01/15/2021,15.4883,14.4897,14.2407,12.4295,15.4455,13.9459,13.6796,10,10.2817
01/14/2021,15.6792,14.4936,14.2725,12.4295,15.636,13.9471,13.7115,10,10.3035
01/13/2021,15.6395,14.509,14.2713,12.4328,15.5958,13.9574,13.707,10,10.3011
01/12/2021,15.6327,14.5097,14.2796,12.4283,15.5859,13.9568,13.7232,10,10.2824
01/11/2021,15.5624,14.524,14.2896,12.4283,15.5129,13.9704,13.7363,10,10.2837
01/07/2021,15.1671,14.5417,14.3035,12.4276,15.118,13.9857,13.7449,10,10.2359
01/06/2021,15.1703,14.533,14.3068,12.4267,15.1161,13.9833,13.7518,10,10.2288
01/05/2021,15.2165,14.5214,14.3196,12.4253,15.1621,13.9755,13.7639,10,10.2236
01/04/2021,15.1559,14.499,14.3032,12.4175,15.0984,13.9543,13.7498,10,10.225
01/01/2021,15.0256,14.4915,14.2683,12.4137,14.9663,13.9475,13.7116,10,10.2029
12/31/2020,14.981,14.4893,14.2738,12.4122,14.9203,13.9476,13.7175,10,10.1996
12/30/2020,14.982,14.4832,14.2657,12.4087,14.9228,13.9444,13.7035,10,10.1953
12/29/2020,14.9289,14.4859,14.2534,12.4053,14.8711,13.9394,13.6903,10,10.1823
12/28/2020,14.8818,14.4882,14.2475,12.403,14.8223,13.9439,13.6852,10,10.1683
12/24/2020,14.7605,14.4648,14.2194,12.3972,14.7014,13.9246,13.6576,10,10.1399
12/23/2020,14.6283,14.4526,14.2142,12.3958,14.5682,13.9103,13.6548,10,10.1183
12/22/2020,14.4663,14.4415,14.2082,12.3937,14.4053,13.8981,13.6512,10,10.094
12/21/2020,14.3032,14.431,14.2101,12.3925,14.2404,13.8891,13.65,10,10.054
12/18/2020,14.7553,14.4532,14.2044,12.3854,14.6995,13.8974,13.6447,10,10.1218
12/17/2020,14.7145,14.4547,14.2126,12.3842,14.6581,13.8998,13.6508,10,10.1162
12/16/2020,14.6689,14.4431,14.215,12.3824,14.6131,13.8913,13.6541,10,10.1084
12/15/2020,14.5623,14.4374,14.2168,12.3812,14.5078,13.8877,13.6562,10,10.1097
12/14/2020,14.5696,14.4322,14.2091,12.3742,14.5161,13.881,13.6503,10,10.1161
12/11/2020,14.5105,14.4257,14.1937,12.3689,14.4556,13.8734,13.6353,10,10.1103
12/10/2020,14.4649,14.433,14.2047,12.3691,14.4113,13.8822,13.6485,10,10.1139
12/09/2020,14.514,14.4343,14.1998,12.3718,14.461,13.8842,13.6434,10,10.0958
12/08/2020,14.3814,14.441,14.1895,12.3738,14.3309,13.887,13.6309,10,10.0441
12/07/2020,14.3473,14.441,14.199,12.3724,14.2984,13.8869,13.64,10,10.0431
12/04/2020,14.2336,14.4352,14.1958,12.3685,14.1875,13.8823,13.6372,10,10.0404
12/03/2020,14.0754,14.4183,14.1624,12.3641,14.0286,13.87,13.6077,10,10.0396
12/02/2020,14.0502,14.4163,14.1622,12.3554,14.0035,13.8683,13.6066,10,10.0398
12/01/2020,14.0345,14.4263,14.1631,12.3548,13.9872,13.8723,13.6051,10,10.0399
11/27/2020,13.8719,14.4374,14.1617,12.35,13.8252,13.8845,13.6039,10,10.0369
11/26/2020,13.9197,14.4292,14.1649,12.3462,13.8752,13.8762,13.6135,10,10.0358
11/25/2020,13.8038,14.4111,14.1488,12.3473,13.7579,13.8618,13.6006,10,10.0347
11/24/2020,14.0066,14.3942,14.1385,12.3403,13.9616,13.8591,13.588,10,10.0341
11/23/2020,13.8746,14.3831,14.127,12.3407,13.8273,13.8445,13.5834,10,10.0335
11/20/2020,13.8122,14.3793,14.1253,12.319,13.7659,13.8399,13.5796,10,10.0313
11/19/2020,13.7368,14.3747,14.1147,12.3151,13.6916,13.8348,13.5706,10,10.03
11/18/2020,13.9027,14.3646,14.1049,12.3118,13.86,13.8255,13.561,10,10.0286
11/17/2020,13.8385,14.37,14.0933,12.3115,13.7951,13.8294,13.5511,10,10.0277
11/13/2020,13.6917,14.3446,14.0805,12.3064,13.6451,13.8059,13.5364,10,10.0246
11/12/2020,13.6562,14.3426,14.0615,12.3046,13.6089,13.8073,13.5179,10,10.0232
11/11/2020,13.6977,14.345,14.0576,12.3008,13.6512,13.8079,13.515,10,10.0222
11/10/2020,13.5672,14.3415,14.0558,12.2996,13.5179,13.8064,13.5117,10,10.0215
11/09/2020,13.4097,14.3374,14.0767,12.2964,13.3566,13.8004,13.5298,10,10.0207
11/06/2020,13.207,14.3481,14.0717,12.3072,13.1493,13.81,13.5284,10,10.0181
11/05/2020,13.1088,14.3383,14.064,12.3041,13.0505,13.8052,13.5238,10,10.0172
11/04/2020,12.8893,14.3073,14.0432,12.2984,12.8288,13.7764,13.5028,10,10.0162
11/02/2020,12.6473,14.327,14.0507,12.2965,12.5903,13.7888,13.5069,10,10.0146
10/29/2020,12.6711,14.317,14.0492,12.2888,12.6118,13.7776,13.5044,10,10.0114
10/28/2020,12.7274,14.3194,14.0645,12.2874,12.669,13.7845,13.5235,10,10.0105
10/27/2020,12.8825,14.3149,14.0722,12.2863,12.8221,13.7806,13.5299,10,10.0099
10/26/2020,12.7345,14.3326,14.0731,12.2793,12.6786,13.7963,13.5281,10,10.0091
10/23/2020,12.8814,14.2884,14.019,12.2742,12.8279,13.7545,13.4806,10,10.0066
10/22/2020,12.8415,14.2763,13.9917,12.2728,12.7852,13.7455,13.4519,10,10.0058
10/21/2020,12.8565,14.2638,13.9834,12.2741,12.8024,13.7304,13.4422,10,10.0048
10/20/2020,12.8044,14.2514,13.9745,12.2708,12.7479,13.7146,13.432,10,10.0038
10/19/2020,12.7828,14.2452,13.963,12.279,12.7255,13.7132,13.4168,10,10.0028
10/16/2020,12.6616,14.2375,13.9567,12.2716,12.6032,13.702,13.4097,10,10.0001
10/15/2020,12.5634,14.2326,13.966,12.2701,12.5032,13.696,13.4213,10,9.999
10/14/2020,12.851,14.2028,13.9606,12.2686,12.7915,13.67,13.4159,10,9.9983
10/13/2020,12.8091,14.2051,13.9595,12.2632,12.7473,13.6573,13.4141,10,9.9973
10/12/2020,12.8175,14.1903,13.9529,12.2649,12.7561,13.6395,13.4108,10,9.9964
10/09/2020,12.7987,14.1812,13.914,12.2608,12.737,13.635,13.371,10,9.9937
10/08/2020,12.7228,14.0713,13.821,12.2483,12.6604,13.5354,13.2841,10,9.9928
10/07/2020,12.6254,14.0594,13.8079,12.2464,12.5628,13.5298,13.267,10,9.9919
10/05/2020,12.4343,14.0585,13.8235,12.2411,12.3657,13.5332,13.2797,10,9.9901
09/30/2020,12.2041,14.0334,13.7907,12.2299,12.1309,13.5045,13.2538,10,10
09/29/2020,12.2006,14.0309,13.7659,12.2252,12.127,13.5011,13.2329,10,10
09/28/2020,12.2275,14.0256,13.7763,12.2262,12.1538,13.4936,13.2466,10,10
09/25/2020,12.0357,14.0301,13.782,12.2229,11.9579,13.4962,13.2516,10,10
09/24/2020,11.7642,14.0439,13.8009,12.2213,11.6858,13.5085,13.272,10,10
09/23/2020,12.0908,14.0509,13.8018,12.2201,12.015,13.5169,13.2706,10,10
09/22/2020,12.1168,14.0567,13.8028,12.228,12.0396,13.516,13.2725,10,10
09/21/2020,12.22,14.0552,13.813,12.226,12.1459,13.5104,13.2803,10,10
09/18/2020,12.4995,14.0591,13.8057,12.2242,12.4314,13.5209,13.2734,10,10
09/17/2020,12.5003,14.0583,13.7915,12.223,12.433,13.5175,13.2633,10,10
09/16/2020,12.5838,14.0505,13.8099,12.2218,12.5162,13.5148,13.281,10,10
09/15/2020,12.5003,14.0457,13.7955,12.2209,12.4329,13.5147,13.2715,10,10
09/14/2020,12.4086,14.0505,13.7958,12.2197,12.34,13.519,13.2736,10,10
09/11/2020,12.4529,14.0495,13.7815,12.2171,12.3855,13.516,13.2543,10,10
09/10/2020,12.4276,14.0539,13.7931,12.216,12.3609,13.5165,13.2683,10,10
09/09/2020,12.2614,14.0438,13.8069,12.2153,12.1898,13.5075,13.2815,10,10
09/08/2020,12.3156,14.0514,13.7834,12.2147,12.2444,13.5102,13.254,10,10
09/07/2020,12.3472,14.0921,13.8493,12.2137,12.2775,13.548,13.3149,10,10
09/04/2020,12.3418,14.1171,13.8731,12.2106,12.2709,13.5671,13.3339,10,10
09/03/2020,12.5426,14.1195,13.8949,12.2096,12.4739,13.5637,13.3556,10,10
09/02/2020,12.5656,14.0924,13.8634,12.2085,12.4975,13.5378,13.3399,10,10
09/01/2020,12.4993,14.0723,13.8672,12.2072,12.4319,13.5284,13.3401,10,10
08/31/2020,12.3762,13.9863,13.6762,12.206,12.3115,13.454,13.1575,10,10
08/28/2020,12.6884,13.9093,13.6465,12.203,12.6244,13.3857,13.1307,10,10
08/26/2020,12.5938,13.9159,13.6581,12.2006,12.5238,13.3855,13.1387,10,10
08/24/2020,12.5426,13.9187,13.6527,12.1995,12.4709,13.3897,13.1248,10,10
08/21/2020,12.4553,13.9438,13.7212,12.1965,12.3828,13.4221,13.1987,10,10
08/20/2020,12.4077,14.0009,13.8489,12.195,12.3352,13.475,13.3191,10,10
08/19/2020,12.51,13.9879,13.8507,12.1935,12.4382,13.4672,13.3179,10,10
08/18/2020,12.483,14.006,13.8574,12.1923,12.4109,13.4786,13.325,10,10
08/17/2020,12.3462,14.0424,13.856,12.1909,12.2751,13.5127,13.3207,10,10
08/14/2020,12.2909,14.0253,13.854,12.1874,12.2199,13.4952,13.3149,10,
08/13/2020,12.4367,14.037,13.8875,12.1861,12.3631,13.5077,13.3509,10,
08/12/2020,12.4336,14.0221,13.8826,12.1849,12.3607,13.493,13.3421,10,
08/11/2020,12.4512,14.0337,13.8809,12.1836,12.3783,13.5011,13.3428,10,
08/10/2020,12.4027,14.0378,13.8891,12.1825,12.3287,13.5066,13.3543,10,
08/07/2020,12.3512,14.0474,13.8916,,12.2774,13.5185,13.3554,10,
08/06/2020,12.3462,14.0589,13.9093,,12.2717,13.5335,13.373,10,
08/05/2020,12.2596,14.0825,13.9408,,12.1867,13.5548,13.4053,10,
08/04/2020,12.2452,14.0816,13.5535,12.1759,12.1713,13.5535,13.9367,10,
08/03/2020,12.0566,14.0774,13.9229,12.1747,11.9866,13.5482,13.3821,10,
07/31/2020,12.228,14.0655,13.9155,12.1714,12.1571,13.5357,13.3749,10,
07/30/2020,12.2342,14.0542,13.9255,12.1702,12.1628,13.5321,13.3835,10,
07/29/2020,12.3213,14.043,13.9253,12.1693,12.2515,13.5213,13.3844,10,
07/28/2020,12.3838,14.0274,13.916,12.1686,12.3084,13.508,13.3795,10,
07/27/2020,12.205,14.0295,13.9173,12.1677,12.1309,13.5095,13.3789,10,
07/24/2020,12.2686,14.0391,13.928,12.1644,12.1963,13.5179,13.3879,10,
07/23/2020,12.3213,14.0381,13.9214,12.1634,12.2556,13.5132,13.3833,10,
07/22/2020,12.2317,14.038,13.9085,12.162,12.1713,13.515,13.3679,10,
07/21/2020,12.2953,14.0348,13.9094,12.161,12.2277,13.5129,13.3723,10,
07/20/2020,12.1418,14.0576,13.9111,12.1602,12.0716,13.5253,13.3695,10,
07/17/2020,12.0486,14.0494,13.9063,12.1569,11.9808,13.5147,13.3664,10,
07/16/2020,11.8525,14.0412,13.9006,12.1562,11.7919,13.5125,13.3601,10,
07/15/2020,11.6852,14.0248,13.8894,12.1548,11.6271,13.4972,13.3484,10,
07/14/2020,11.6888,14.0091,13.8782,12.1537,11.6272,13.4848,13.3397,10,
07/10/2020,11.8413,13.9991,13.8706,12.1495,11.783,13.4722,13.3293,10,
07/09/2020,11.7338,13.9525,13.8178,12.1469,11.679,13.4369,13.276,10,
07/09/2020,11.8553,13.9638,13.8288,12.1481,11.8008,13.4412,13.2852,10,
07/06/2020,11.7961,13.8791,13.7576,12.1455,11.737,13.3753,13.2246,10,
07/03/2020,11.6455,13.8684,13.7416,12.1424,11.5885,13.3678,13.2061,10,
07/02/2020,11.5713,13.8587,13.744,12.1414,11.5162,13.3589,13.2115,10,
07/01/2020,11.4387,13.8237,13.7355,12.1405,11.3887,13.3363,13.2025,10,
06/30/2020,11.3492,13.8189,13.7045,12.1395,11.2963,13.3307,13.1788,10,
06/30/2020,11.875,14.0228,13.8891,12.1527,11.8135,13.4955,13.3479,10,
06/29/2020,11.347,13.8011,13.6798,12.1386,11.2948,13.3202,13.1503,10,
06/26/2020,11.4206,13.7917,13.6612,12.1357,11.3684,13.309,13.134,10,
06/25/2020,11.3111,13.7647,13.6492,12.135,11.2562,13.2806,13.1228,10,
06/24/2020,11.4953,13.7467,13.648,12.1333,11.4392,13.2677,13.1245,10,
06/24/2020,11.3011,13.7424,13.6448,12.1342,11.2476,13.266,13.1211,10,
06/22/2020,11.322,13.7272,13.6526,12.1323,11.2643,13.247,13.1291,10,
06/19/2020,11.2369,13.7125,13.6422,12.1293,11.1795,13.232,13.1134,10,
06/18/2020,11.0772,13.6604,13.6231,12.1284,11.0224,13.1889,13.0956,10,
06/17/2020,10.8728,13.6418,13.6053,12.1274,10.8162,13.1753,13.082,10,
06/16/2020,10.8922,13.626,13.5977,12.1265,10.8368,13.1638,13.0789,10,
06/15/2020,10.801,13.6187,13.6206,12.1255,10.7423,13.1563,13.0936,10,
06/12/2020,10.9562,13.6064,13.6036,12.1226,10.9019,13.1453,13.0781,10,
06/11/2020,10.8624,13.5992,13.6205,12.1216,10.8123,13.1379,13.0937,10,
06/10/2020,12.5706,14.0586,13.801,12.2425,12.5051,13.5312,13.2576,10,
06/09/2020,11.0413,13.5713,13.6127,12.1196,10.9894,13.1166,13.0809,10,
06/08/2020,11.1445,13.5635,13.6149,12.1186,11.0932,13.106,13.0846,10,
06/07/2020,11.8199,13.9113,13.7885,12.1465,11.7613,13.4006,13.2475,10,
06/05/2020,11.114,13.5711,13.5988,12.1155,11.0597,13.1139,13.0706,10,
06/04/2020,11.0004,13.549,13.5975,12.1145,10.9421,13.1027,13.0686,10,
06/03/2020,10.9971,13.5655,13.5803,12.1135,10.9401,13.1138,13.0456,10,
06/02/2020,10.9047,13.5476,13.5825,12.1124,10.8492,13.0916,13.0465,10,
06/01/2020,10.7691,13.5707,13.5804,12.1114,10.7132,13.1115,13.0477,10,
05/29/2020,10.5341,13.5658,13.6061,12.1083,10.4769,13.1071,13.0644,10,
05/28/2020,10.3841,13.58,13.6002,12.1073,10.3281,13.1213,13.0564,10,
05/27/2020,10.2241,13.5776,13.5951,12.1063,10.1657,13.1107,13.0511,10,
05/26/2020,9.961,13.58,13.5877,12.1054,9.8932,13.1055,13.051,10,
05/22/2020,9.9681,13.5484,13.5717,12.1021,9.8886,13.0823,13.0329,10,
05/21/2020,10.0272,13.4861,13.4871,12.1012,9.9609,13.0305,12.9521,10,
