Date (DD-MM-YYYY),A1,C1,E1,G1,A2,C2,E2,G2,NPS Lite Scheme
09-07-2020,13.3707,20.4489,21.1008,20.7590,10.0000,19.3005,18.2369,21.0796,10.0000
08-07-2020,13.3505,20.4031,20.9253,20.7473,10.0000,19.2416,18.0850,21.0645,10.0000
07-07-2020,13.3425,20.3386,21.1226,20.7213,10.0000,19.2003,18.2566,21.0350,10.0000
06-07-2020,13.3172,20.3083,21.0517,20.6706,10.0000,19.1674,18.1951,20.9837,10.0000
03-07-2020,13.2807,20.2773,20.7717,20.6474,10.0000,19.1454,17.9515,20.9645,10.0000
02-07-2020,13.2455,20.2546,20.6346,20.6514,10.0000,19.1193,17.8319,20.9612,10.0000
01-07-2020,13.2458,20.2176,20.4255,20.6397,10.0000,19.0836,17.6495,20.9544,10.0000
30-06-2020,13.2142,20.2152,20.2587,20.5845,10.0000,19.0772,17.5054,20.9063,10.0000
29-06-2020,13.2101,20.2008,20.2540,20.5407,10.0000,19.0687,17.5009,20.8569,10.0000
26-06-2020,13.2055,20.1747,20.4343,20.5159,10.0000,19.0557,17.6585,20.8319,10.0000
25-06-2020,13.1896,20.1112,20.2878,20.5052,10.0000,19.0070,17.5290,20.8236,10.0000
24-06-2020,13.1731,20.0862,20.2801,20.4964,10.0000,18.9819,17.5239,20.8147,10.0000
23-06-2020,13.1999,20.0812,20.6373,20.5106,10.0000,18.9787,17.8308,20.8378,10.0000
22-06-2020,13.1986,20.0678,20.2911,20.5130,10.0000,18.9630,17.5321,20.8295,10.0000
19-06-2020,13.1860,20.0470,20.0749,20.4963,10.0000,18.9572,17.3464,20.7984,10.0000
18-06-2020,13.1738,19.9827,19.7731,20.4652,10.0000,18.8912,17.0850,20.7707,10.0000
17-06-2020,13.1555,19.9522,19.4432,20.4316,10.0000,18.8572,16.8022,20.7449,10.0000
16-06-2020,13.1317,19.9356,19.4709,20.4138,10.0000,18.8350,16.8244,20.7368,10.0000
15-06-2020,13.1205,19.9250,19.3618,20.4687,10.0000,18.8221,16.7320,20.7797,10.0000
12-06-2020,13.0971,19.9060,19.6584,20.4475,10.0000,18.8058,16.9881,20.7602,10.0000
11-06-2020,13.0934,19.9149,19.4987,20.4713,10.0000,18.8178,16.8481,20.7849,10.0000
10-06-2020,13.0809,19.8817,19.8903,20.4734,10.0000,18.7927,17.1853,20.7813,10.0000
09-06-2020,13.0722,19.8594,19.7655,20.4615,10.0000,18.7756,17.0793,20.7639,10.0000
08-06-2020,13.0695,19.8524,19.9893,20.4519,10.0000,18.7685,17.2715,20.7557,10.0000
05-06-2020,13.0110,19.8659,19.9181,20.4305,10.0000,18.7893,17.2095,20.7351,10.0000
04-06-2020,13.0072,19.8294,19.6833,20.4220,10.0000,18.7624,17.0045,20.7361,10.0000
03-06-2020,13.0239,19.8353,19.7215,20.4082,10.0000,18.7674,17.0328,20.7233,10.0000
02-06-2020,13.0158,19.8057,19.5468,20.3999,10.0000,18.7420,16.8850,20.7209,10.0000
01-06-2020,13.0310,19.8390,19.2877,20.3935,10.0000,18.7744,16.6682,20.7288,10.0000
29-05-2020,13.0451,19.8468,18.8772,20.4440,10.0000,18.7772,16.3213,20.7607,10.0000
28-05-2020,13.0431,19.8368,18.6714,20.4442,10.0000,18.7626,16.1423,20.7687,10.0000
27-05-2020,13.0437,19.8384,18.3841,20.4399,10.0000,18.7681,15.8925,20.7654,10.0000
26-05-2020,13.0418,19.8320,17.8896,20.4290,10.0000,18.7747,15.4624,20.7530,10.0000
22-05-2020,13.0279,19.7859,17.9128,20.4042,10.0000,18.7308,15.4824,20.7177,10.0000
21-05-2020,12.9672,19.7062,17.9971,20.2701,10.0000,18.6567,15.5556,20.5832,10.0000
20-05-2020,12.8932,19.7025,17.9157,20.2553,10.0000,18.6510,15.4852,20.5721,10.0000
19-05-2020,12.8769,19.6956,17.5778,20.2597,10.0000,18.6345,15.1917,20.5639,10.0000
18-05-2020,12.8535,19.6809,17.4531,20.2210,10.0000,18.6171,15.0818,20.5229,10.0000
15-05-2020,12.8320,19.6608,18.0613,20.1810,10.0000,18.5890,15.6128,20.4761,10.0000
14-05-2020,12.9143,19.6504,18.0925,20.1806,10.0000,18.5756,15.6399,20.4758,10.0000
13-05-2020,12.8912,19.5668,18.4701,20.1253,10.0000,18.5089,15.9692,20.4291,10.0000
12-05-2020,12.8467,19.5611,18.1083,20.0475,10.0000,18.4957,15.6544,20.3766,10.0000
11-05-2020,12.8154,19.5048,18.1802,20.0596,10.0000,18.4395,15.7173,20.3576,10.0000
08-05-2020,12.8146,19.5797,18.1852,20.2300,10.0000,18.5073,15.7217,20.5438,10.0000
06-05-2020,12.7841,19.5082,18.2545,20.1605,10.0000,18.4630,15.7812,20.4659,10.0000
05-05-2020,12.7575,19.4200,18.1362,20.0818,10.0000,18.3983,15.6779,20.3809,10.0000
04-05-2020,12.7273,19.3816,18.3335,20.0013,10.0000,18.3527,15.8498,20.2969,10.0000
30-04-2020,12.6945,19.3536,19.2957,19.9509,10.0000,18.3158,16.6825,20.2422,10.0000
29-04-2020,12.6069,19.3296,18.7849,19.9242,10.0000,18.2895,16.2402,20.2453,10.0000
28-04-2020,12.6975,19.3240,18.5522,19.9398,10.0000,18.2795,16.0394,20.2613,10.0000
27-04-2020,12.8781,19.3767,18.3983,19.9486,10.0000,18.3181,15.9075,20.2582,10.0000
24-04-2020,13.0735,19.4178,18.0937,19.9161,10.0000,18.3631,15.6447,20.2371,10.0000
23-04-2020,13.0385,19.5379,18.4115,20.0247,10.0000,18.4845,15.9190,20.3339,10.0000
22-04-2020,13.0672,19.4777,18.1667,19.8151,10.0000,18.4306,15.7085,20.1362,10.0000
21-04-2020,12.9582,19.4655,17.8053,19.8252,10.0000,18.4257,15.3959,20.1378,10.0000
20-04-2020,12.9763,19.4076,18.3530,19.7875,10.0000,18.3685,15.8688,20.1184,10.0000
17-04-2020,12.9811,19.2944,18.4659,19.5216,10.0000,18.2693,15.9663,19.8495,10.0000
16-04-2020,12.9107,19.1454,17.9344,19.4346,10.0000,18.1262,15.5072,19.7888,10.0000
15-04-2020,12.8952,19.0744,17.8152,19.3762,10.0000,18.0611,15.4038,19.7308,10.0000
13-04-2020,12.8854,19.0105,17.8748,19.2754,10.0000,17.9908,15.4549,19.6354,10.0000
09-04-2020,12.8641,18.9924,18.0209,19.2367,10.0000,17.9687,15.5813,19.5921,10.0000
08-04-2020,12.8514,19.0179,17.3175,19.2216,10.0000,18.0016,14.9762,19.5644,10.0000
07-04-2020,12.9646,19.2422,17.3307,19.2819,10.0000,18.1946,14.9874,19.6333,10.0000
03-04-2020,12.9832,19.3352,16.0002,19.4621,10.0000,18.2841,13.8299,19.8339,10.0000
31-03-2020,13.0252,19.3693,16.9815,19.5928,10.0000,18.3172,14.6843,19.9461,10.0000
30-03-2020,13.0131,19.3291,16.4201,19.5468,10.0000,18.2687,14.1959,19.9199,10.0000
27-03-2020,12.9528,19.2421,16.9825,19.6471,10.0000,18.2463,14.6835,19.9982,10.0000
26-03-2020,12.6002,18.6418,16.9674,19.3785,10.0000,17.6543,14.6715,19.7320,10.0000
24-03-2020,12.6484,18.6412,15.4950,19.2613,10.0000,17.6399,13.3909,19.6278,10.0000
23-03-2020,12.6891,18.6637,15.1222,19.2006,10.0000,17.6474,13.0646,19.5744,10.0000
20-03-2020,12.7373,18.6678,17.3105,19.4227,10.0000,17.6518,14.9655,19.7888,10.0000
19-03-2020,12.7102,18.6400,16.4074,19.2360,10.0000,17.6291,14.1773,19.6316,10.0000
18-03-2020,12.8026,18.8252,16.8657,19.4729,10.0000,17.7989,14.5736,19.8529,10.0000
17-03-2020,12.9299,18.9737,17.7637,19.5209,10.0000,17.9224,15.3530,19.9151,10.0000
16-03-2020,12.9677,19.0751,18.1853,19.5791,10.0000,18.0150,15.7181,19.9855,10.0000
13-03-2020,12.9500,19.0739,19.5493,19.4403,10.0000,18.0039,16.9048,19.8398,10.0000
12-03-2020,13.0071,19.2359,18.8991,19.6296,10.0000,18.1599,16.3391,20.0216,10.0000
11-03-2020,13.0850,19.3538,20.5423,19.7379,10.0000,18.2720,17.7677,20.1368,10.0000
09-03-2020,13.0292,19.4236,20.5676,19.8236,10.0000,18.3367,17.7906,20.2180,10.0000
06-03-2020,13.4100,19.3915,21.5851,19.6800,10.0000,18.3088,18.6748,20.0647,10.0000
05-03-2020,13.4048,19.3583,22.0731,19.5984,10.0000,18.2877,19.0983,19.9684,10.0000
04-03-2020,13.4058,19.3454,22.0133,19.5825,10.0000,18.2774,19.0463,19.9658,10.0000
03-03-2020,13.4036,19.2709,22.1250,19.4582,10.0000,18.1990,19.1438,19.8380,10.0000
02-03-2020,13.4007,19.2812,21.7585,19.4795,10.0000,18.2088,18.8229,19.8582,10.0000
28-02-2020,13.3973,19.2661,21.9238,19.4394,10.0000,18.1878,18.9675,19.8219,10.0000
27-02-2020,13.4042,19.2882,22.7466,19.4427,10.0000,18.2130,19.6797,19.8249,10.0000
26-02-2020,13.4025,19.2778,22.8354,19.4836,10.0000,18.1973,19.7566,19.8642,10.0000
25-02-2020,13.3918,19.2546,23.0668,19.4387,10.0000,18.1730,19.9568,19.8217,10.0000
24-02-2020,13.3904,19.2473,23.1192,19.4414,10.0000,18.1797,20.0026,19.8231,10.0000
20-02-2020,13.3698,19.2159,23.5679,19.3770,10.0000,18.1523,20.3921,19.7653,10.0000
18-02-2020,13.3690,19.2164,23.3872,19.3872,10.0000,18.1525,20.2357,19.7688,10.0000
17-02-2020,13.3709,19.2292,23.4668,19.3745,10.0000,18.1610,20.3048,19.7423,10.0000
14-02-2020,13.3579,19.1962,23.5918,19.3708,10.0000,18.1327,20.4133,19.7426,10.0000
13-02-2020,13.3563,19.1673,23.7006,19.2824,10.0000,18.1076,20.5078,19.6616,10.0000
12-02-2020,13.3469,19.1418,23.7410,19.2098,10.0000,18.0818,20.5425,19.5934,10.0000
11-02-2020,13.3650,19.1501,23.5740,19.2068,10.0000,18.0863,20.3977,19.5938,10.0000
10-02-2020,13.3572,19.1467,23.4445,19.2135,10.0000,18.0693,20.2853,19.5948,10.0000
07-02-2020,13.3327,19.1078,23.5969,19.1951,10.0000,18.0314,20.4173,19.5811,10.0000
06-02-2020,13.2861,19.0422,23.6563,19.1511,10.0000,17.9651,20.4691,19.5416,10.0000
05-02-2020,13.2407,18.9548,23.5305,19.0546,10.0000,17.8830,20.3602,19.4565,10.0000
04-02-2020,13.2328,18.9455,23.3419,19.0646,10.0000,17.8763,20.1963,19.4637,10.0000
03-02-2020,13.2255,18.9268,22.8685,19.0472,10.0000,17.8600,19.7853,19.4516,10.0000
31-01-2020,13.2076,18.8803,23.2948,18.8577,10.0000,17.8192,20.1527,19.2784,10.0000
30-01-2020,13.2009,18.8750,23.4140,18.8632,10.0000,17.8114,20.2559,19.2797,10.0000
29-01-2020,13.1891,18.8572,23.6206,18.8593,10.0000,17.7988,20.4349,19.2767,10.0000
28-01-2020,13.1941,18.8669,23.4752,18.8746,10.0000,17.8211,20.3084,19.2900,10.0000
27-01-2020,13.1869,18.8524,23.6253,18.8943,10.0000,17.8083,20.4391,19.3061,10.0000
24-01-2020,13.1743,18.8224,23.7915,18.8669,10.0000,17.7653,20.5831,19.2810,10.0000
23-01-2020,13.1568,18.8135,23.6363,18.8360,10.0000,17.7582,20.4486,19.2489,10.0000
22-01-2020,13.1548,18.7833,23.4486,18.7992,10.0000,17.7294,20.2859,19.2227,10.0000
21-01-2020,13.1223,18.7652,23.5381,18.8119,10.0000,17.7109,20.3632,19.2269,10.0000
20-01-2020,13.1161,18.7524,23.6355,18.7888,10.0000,17.6983,20.4481,19.2072,10.0000
17-01-2020,13.1022,18.7349,23.8673,18.7805,10.0000,17.6875,20.6491,19.1977,10.0000
16-01-2020,13.0969,18.7276,23.8455,18.7497,10.0000,17.6740,20.6302,19.1727,10.0000
15-01-2020,13.0909,18.7132,23.8171,18.7181,10.0000,17.6645,20.6057,19.1457,10.0000
14-01-2020,13.0872,18.6980,23.8308,18.6641,10.0000,17.6527,20.6177,19.0977,10.0000
13-01-2020,13.0872,18.7155,23.7904,18.7538,10.0000,17.6690,20.5825,19.1804,10.0000
10-01-2020,13.0771,18.7051,23.6302,18.7605,10.0000,17.6611,20.4431,19.1804,10.0000
09-01-2020,13.0797,18.7187,23.5449,18.8404,10.0000,17.6724,20.3692,19.2542,10.0000
08-01-2020,13.0745,18.6964,23.1741,18.7912,10.0000,17.6495,20.0477,19.2098,10.0000
07-01-2020,13.0668,18.4817,23.1951,18.7893,10.0000,17.6489,20.0656,19.2004,10.0000
06-01-2020,13.0660,18.6788,23.1109,18.7585,10.0000,17.6296,19.9925,19.1782,10.0000
03-01-2020,13.0649,18.6910,23.5475,18.8424,10.0000,17.6440,20.3703,19.2378,10.0000
02-01-2020,13.0515,18.6721,23.6577,18.8663,10.0000,17.6263,20.4655,19.2548,10.0000
01-01-2020,13.0484,18.6523,23.4484,18.8550,10.0000,17.6161,20.2840,19.2431,10.0000
31-12-2019,13.2400,18.9858,23.4453,18.7768,10.0000,17.9244,20.2815,19.1889,10.0000
30-12-2019,13.2338,18.9894,23.5859,18.7890,10.0000,17.9169,20.4036,19.1992,10.0000
27-12-2019,13.2325,18.9646,23.5807,18.8000,10.0000,17.8867,20.3987,19.2073,10.0000
26-12-2019,13.2547,18.9627,23.3313,18.7705,10.0000,17.8944,20.1829,19.1773,10.0000
24-12-2019,13.2164,18.9339,23.4792,18.7527,10.0000,17.8438,20.3109,19.1624,10.0000
23-12-2019,13.2693,18.9405,23.5513,18.7736,10.0000,17.8839,20.3735,19.1807,10.0000
20-12-2019,13.1602,18.9101,23.5803,18.7150,10.0000,17.8462,20.3988,19.1295,10.0000
19-12-2019,13.1670,18.8475,23.5600,18.4548,10.0000,17.7937,20.3812,18.8881,10.0000
18-12-2019,13.1660,18.8210,23.4698,18.4706,10.0000,17.7732,20.3029,18.9011,10.0000
17-12-2019,13.1379,18.7961,23.4161,18.4191,10.0000,17.7596,20.2564,18.8592,10.0000
16-12-2019,13.1339,18.7668,23.2384,18.3685,10.0000,17.7473,20.1017,18.8180,10.0000
13-12-2019,13.1304,18.7598,23.3079,18.3617,10.0000,17.7223,20.1621,18.8105,10.0000
12-12-2019,13.1235,18.7788,23.0719,18.3774,10.0000,17.7170,19.9574,18.8323,10.0000
11-12-2019,13.1166,18.7960,22.9361,18.4142,10.0000,17.7591,19.8397,18.8657,10.0000
10-12-2019,13.1478,18.8074,22.8391,18.4528,10.0000,17.7751,19.7558,18.8910,10.0000
09-12-2019,13.1685,18.8231,23.0127,18.4748,10.0000,17.7652,19.9062,18.9158,10.0000
06-12-2019,13.1418,18.8127,23.0045,18.4606,10.0000,17.7676,19.8992,18.9180,10.0000
05-12-2019,13.1902,18.8264,23.1948,18.4833,10.0000,17.7988,20.0633,18.9325,10.0000
04-12-2019,13.0859,18.9319,23.2688,18.6560,10.0000,17.8705,20.1273,19.0800,10.0000
03-12-2019,13.1847,18.9036,23.1551,18.6350,10.0000,17.8592,20.0289,19.0575,10.0000
02-12-2019,13.1676,18.8632,23.2785,18.6146,10.0000,17.8428,20.1355,19.0407,10.0000
29-11-2019,13.1493,18.8988,23.2908,18.6160,10.0000,17.8373,20.1457,19.0378,10.0000
28-11-2019,13.1332,18.8825,23.4985,18.6156,10.0000,17.8384,20.3252,19.0396,10.0000
27-11-2019,13.0363,18.8530,23.3568,18.5941,10.0000,17.8173,20.2029,19.0224,10.0000
26-11-2019,13.0589,18.8567,23.2504,18.5909,10.0000,17.8090,20.1110,19.0216,10.0000
25-11-2019,13.1015,18.8565,23.3211,18.5941,10.0000,17.8154,20.1728,19.0251,10.0000
22-11-2019,13.0820,18.8093,23.0063,18.5623,10.0000,17.7798,19.9017,18.9933,10.0000
21-11-2019,13.0990,18.8062,23.1166,18.5424,10.0000,17.7809,19.9975,18.9691,10.0000
20-11-2019,13.0914,18.8148,23.2249,18.5871,10.0000,17.7586,20.0913,19.0103,10.0000
19-11-2019,13.0848,18.8099,23.1038,18.5651,10.0000,17.7573,19.9862,18.9881,10.0000
18-11-2019,13.0926,18.8028,23.0094,18.5436,10.0000,17.7439,19.9042,18.9676,10.0000
15-11-2019,12.9241,18.7791,23.0032,18.5060,10.0000,17.7227,19.8982,18.9321,10.0000
14-11-2019,12.8795,18.7453,22.9357,18.4936,10.0000,17.6903,19.8399,18.9196,10.0000
13-11-2019,12.9412,18.6778,22.8918,18.4797,10.0000,17.6538,19.8017,18.9096,10.0000
11-11-2019,12.8923,18.6838,23.0737,18.4459,10.0000,17.6476,19.9587,18.8871,10.0000
08-11-2019,13.0309,18.6846,23.0462,18.4529,10.0000,17.6447,19.9344,18.8915,10.0000
07-11-2019,13.0435,18.6911,23.2146,18.4976,10.0000,17.6642,20.0799,18.9266,10.0000
06-11-2019,13.0443,18.6928,23.1724,18.5050,10.0000,17.6737,20.0435,18.9262,10.0000
05-11-2019,12.8780,18.6802,23.0792,18.4900,10.0000,17.6552,19.9624,18.9192,10.0000
04-11-2019,12.9913,18.7101,23.1511,18.5204,10.0000,17.6694,20.0247,18.9450,10.0000
01-11-2019,13.0398,18.6744,23.0957,18.5242,10.0000,17.6388,19.9771,18.9493,10.0000
31-10-2019,12.9807,18.6881,23.0606,18.5217,10.0000,17.6375,19.9471,18.9488,10.0000
30-10-2019,12.8819,18.6610,22.9846,18.4883,10.0000,17.6182,19.8819,18.9155,10.0000
29-10-2019,12.9523,18.6346,22.8486,18.4738,10.0000,17.5873,19.7648,18.9050,10.0000
25-10-2019,12.9465,18.6201,22.4402,18.4653,10.0000,17.5690,19.4112,18.9002,10.0000
24-10-2019,12.9439,18.5885,22.3760,18.4652,10.0000,17.5805,19.3559,18.9034,10.0000
23-10-2019,12.9352,18.5777,22.4417,18.4663,10.0000,17.5458,19.4119,18.9065,10.0000
22-10-2019,12.9571,18.5498,22.4176,18.4350,10.0000,17.5195,19.3906,18.8746,10.0000
18-10-2019,12.9347,18.5124,22.5642,18.4282,10.0000,17.4818,19.5173,18.8660,10.0000
17-10-2019,12.7959,18.4841,22.4175,18.4150,10.0000,17.4604,19.3901,18.8539,10.0000
16-10-2019,12.7895,18.4754,22.1675,18.4517,10.0000,17.4361,19.1740,18.8837,10.0000
15-10-2019,12.7755,18.5173,22.1166,18.4165,10.0000,17.4667,19.1295,18.8483,10.0000
14-10-2019,12.7777,18.5067,21.9466,18.4242,10.0000,17.4527,18.9827,18.8578,10.0000
11-10-2019,12.8808,18.4831,21.8836,18.3820,10.0000,17.4294,18.9217,18.8160,10.0000
10-10-2019,12.8673,18.4729,21.7564,18.4447,10.0000,17.4266,18.8119,18.8717,10.0000
09-10-2019,12.8877,18.4334,21.9381,18.4627,10.0000,17.3999,18.9689,18.8910,10.0000
07-10-2019,12.8816,18.4407,21.5685,18.4498,10.0000,17.3989,18.6489,18.8748,10.0000
04-10-2019,12.8539,18.4535,21.6828,18.4510,10.0000,17.4001,18.7491,18.8741,10.0000
03-10-2019,12.8688,18.4939,21.9700,18.5296,10.0000,17.4246,18.9981,18.9325,10.0000
01-10-2019,12.6994,18.4523,22.0411,18.4274,10.0000,17.3931,19.0588,18.8431,10.0000
30-09-2019,12.7102,18.4244,22.3027,18.3435,10.0000,17.3717,19.2857,18.7704,10.0000
27-09-2019,12.6307,18.3975,22.3755,18.2762,10.0000,17.3330,19.3485,18.7099,10.0000
26-09-2019,12.8108,18.3740,22.4593,18.2724,10.0000,17.3220,19.4212,18.7086,10.0000
25-09-2019,12.6601,18.3506,22.1457,18.2340,10.0000,17.3008,19.1486,18.6897,10.0000
24-09-2019,12.7892,18.3609,22.4377,18.2497,10.0000,17.3092,19.4031,18.6993,10.0000
23-09-2019,12.6656,18.3540,22.4852,18.2717,10.0000,17.3073,19.4444,18.7074,10.0000
20-09-2019,12.7881,18.3406,21.8869,18.1928,10.0000,17.3137,18.9242,18.6382,10.0000
19-09-2019,12.7814,18.4574,20.7542,18.4539,10.0000,17.3835,17.9416,18.8708,10.0000
18-09-2019,12.8194,18.4521,21.0394,18.4470,10.0000,17.3825,18.1894,18.8602,10.0000
17-09-2019,12.7984,18.4093,20.9408,18.3643,10.0000,17.3523,18.1041,18.7897,10.0000
16-09-2019,12.7883,18.4119,21.3142,18.3762,10.0000,17.3600,18.4277,18.7871,10.0000
13-09-2019,12.8092,18.4448,21.4446,18.4460,10.0000,17.3769,18.5406,18.8437,10.0000
12-09-2019,12.8062,18.4137,21.2360,18.4331,10.0000,17.3578,18.3600,18.8309,10.0000
11-09-2019,12.8087,18.4390,21.3472,18.4479,10.0000,17.3589,18.4567,18.8435,10.0000
09-09-2019,12.7722,18.4442,21.2774,18.5349,10.0000,17.3661,18.3956,18.9218,10.0000
06-09-2019,12.7152,18.4282,21.1595,18.5075,10.0000,17.3554,18.2931,18.8873,10.0000
05-09-2019,12.7394,18.4144,20.9349,18.5240,10.0000,17.3495,18.0983,18.9059,10.0000
04-09-2019,12.7713,18.4628,20.8874,18.5391,10.0000,17.3621,18.0573,18.9186,10.0000
03-09-2019,12.7342,18.4036,20.8080,18.5336,10.0000,17.3538,17.9881,18.9086,10.0000
30-08-2019,12.7060,18.3905,21.2195,18.4671,10.0000,17.3293,18.3456,18.8437,10.0000
29-08-2019,12.7661,18.3763,21.0916,18.4957,10.0000,17.3173,18.2347,18.8604,10.0000
28-08-2019,12.7786,18.3878,21.2517,18.5257,10.0000,17.3137,18.3736,18.8798,10.0000
27-08-2019,12.7726,18.4248,21.3744,18.5801,10.0000,17.3372,18.4793,18.9383,10.0000
26-08-2019,12.7711,18.4132,21.2794,18.5644,10.0000,17.3220,18.3966,18.9113,10.0000
23-08-2019,12.7598,18.3902,20.8813,18.4724,10.0000,17.3151,18.0513,18.8277,10.0000
22-08-2019,12.5804,18.3574,20.7424,18.4780,10.0000,17.2867,17.9324,18.8356,10.0000
21-08-2019,12.5705,18.3237,21.0487,18.4391,10.0000,17.2481,18.1981,18.7982,10.0000
20-08-2019,12.7338,18.3212,21.2295,18.3989,10.0000,17.2373,18.3549,18.7642,10.0000
19-08-2019,12.6710,18.2736,21.3088,18.3933,10.0000,17.2241,18.4239,18.7598,10.0000
16-08-2019,12.7082,18.2846,21.2855,18.4462,10.0000,17.2246,18.4032,18.8175,10.0000
14-08-2019,12.7052,18.2472,21.2280,18.3534,10.0000,17.1891,18.3542,18.7169,10.0000
13-08-2019,12.6628,18.2946,21.0058,18.4764,10.0000,17.2315,18.1619,18.8379,10.0000
09-08-2019,12.6984,18.2995,21.3608,18.4945,10.0000,17.2322,18.4676,18.8555,10.0000
08-08-2019,12.6675,18.3369,21.2280,18.6093,10.0000,17.2556,18.3515,18.9603,10.0000
07-08-2019,12.7042,18.3216,20.9374,18.5759,10.0000,17.2527,18.0994,18.9333,10.0000
06-08-2019,12.6946,18.2742,21.1017,18.5608,10.0000,17.2225,18.2430,18.9113,10.0000
05-08-2019,12.6275,18.2991,20.9221,18.5315,10.0000,17.2113,18.0874,18.8856,10.0000
02-08-2019,12.6284,18.3085,21.1742,18.5550,10.0000,17.2260,18.3065,18.9005,10.0000
01-08-2019,12.6620,18.2718,21.1478,18.5041,10.0000,17.1825,18.2840,18.8515,10.0000
31-07-2019,12.6483,18.2638,21.4011,18.5237,10.0000,17.1712,18.5032,18.8614,10.0000
30-07-2019,12.6344,18.2426,21.3186,18.4930,10.0000,17.1531,18.4321,18.8344,10.0000
29-07-2019,12.6373,18.2299,21.5390,18.4843,10.0000,17.1543,18.6232,18.8281,10.0000
26-07-2019,12.6000,18.1647,21.6820,18.4245,10.0000,17.0985,18.7477,18.7774,10.0000
25-07-2019,12.6027,18.1399,21.5461,18.4391,10.0000,17.0718,18.6299,18.7911,10.0000
24-07-2019,12.6002,18.2207,21.5560,18.4996,10.0000,17.1521,18.6389,18.8469,10.0000
23-07-2019,12.5742,18.2242,21.7391,18.4817,10.0000,17.1298,18.7975,18.8311,10.0000
22-07-2019,12.5634,18.2471,21.7089,18.5540,10.0000,17.1308,18.7711,18.9004,10.0000
19-07-2019,12.6033,18.2468,21.7642,18.5827,10.0000,17.1425,18.8182,18.9304,10.0000
18-07-2019,12.6011,18.2608,22.1126,18.5772,10.0000,17.1547,19.1200,18.9259,10.0000
17-07-2019,12.6007,18.2692,22.3605,18.5979,10.0000,17.1740,19.3345,18.9413,10.0000
16-07-2019,12.6143,18.3083,22.3038,18.6512,10.0000,17.2057,19.2853,18.9909,10.0000
15-07-2019,12.6030,18.2314,22.1522,18.5701,10.0000,17.1447,19.1543,18.9073,10.0000
12-07-2019,12.5817,18.1877,22.0991,18.5105,10.0000,17.1112,19.1079,18.8536,10.0000
11-07-2019,12.5696,18.1280,22.1442,18.5079,10.0000,17.0427,19.1472,18.8493,10.0000
10-07-2019,12.5749,18.1234,21.9978,18.4495,10.0000,17.0330,19.0201,18.7913,10.0000
09-07-2019,12.5718,18.0604,22.1380,18.3870,10.0000,16.9724,19.1415,18.7329,10.0000
08-07-2019,12.5571,18.0738,22.0420,18.3814,10.0000,17.0036,19.0575,18.7241,10.0000
05-07-2019,12.5414,18.0247,22.5541,18.2553,10.0000,16.9623,19.5029,18.6119,10.0000
04-07-2019,12.5297,17.9394,22.7838,18.1734,10.0000,16.9005,19.7034,18.5260,10.0000
03-07-2019,12.4634,17.9056,22.7088,18.1046,10.0000,16.8608,19.6384,18.4651,10.0000
02-07-2019,12.4744,17.8614,22.6870,18.0700,10.0000,16.8188,19.6197,18.4350,10.0000
01-07-2019,12.4582,17.8523,22.6401,18.0277,10.0000,16.8168,19.5790,18.3951,10.0000
28-06-2019,12.4977,17.8436,22.5563,18.0228,10.0000,16.8132,19.5062,18.3922,10.0000
27-06-2019,12.4863,17.8522,22.6255,18.0014,10.0000,16.8166,19.5666,18.3753,10.0000
26-06-2019,12.4903,17.8265,22.6240,17.9712,10.0000,16.7914,19.5648,18.3404,10.0000
25-06-2019,12.4961,17.8609,22.5390,17.9980,10.0000,16.8329,19.4907,18.3642,10.0000
24-06-2019,12.4956,17.8758,22.3632,18.0216,10.0000,16.8358,19.3386,18.3882,10.0000
21-06-2019,12.4560,17.8720,22.4248,18.0072,10.0000,16.8378,19.3923,18.3777,10.0000
20-06-2019,12.4436,17.9111,22.5814,18.0809,10.0000,16.8586,19.5278,18.4438,10.0000
19-06-2019,12.4766,17.8703,22.2709,17.9915,10.0000,16.8406,19.2593,18.3556,10.0000
18-06-2019,12.4818,17.8516,22.2749,17.9926,10.0000,16.8222,19.2628,18.3522,10.0000
17-06-2019,12.4846,17.8190,22.1857,17.8597,10.0000,16.7856,19.1856,18.2258,10.0000
14-06-2019,12.4830,17.8062,22.4900,17.8177,10.0000,16.7837,19.4495,18.1810,10.0000
13-06-2019,12.4743,17.7589,22.6806,17.7283,10.0000,16.7513,19.6141,18.0936,10.0000
12-06-2019,12.4613,17.7583,22.6589,17.7097,10.0000,16.7284,19.5954,18.0796,10.0000
11-06-2019,12.4706,17.7295,22.7747,17.6784,10.0000,16.7108,19.6957,18.0430,10.0000
10-06-2019,12.4547,17.7280,22.6925,17.6551,10.0000,16.7083,19.6243,18.0245,10.0000
07-06-2019,12.4577,17.7669,22.5797,17.7134,10.0000,16.7445,19.5270,18.0785,10.0000
06-06-2019,12.5012,17.7783,22.5472,17.7318,10.0000,16.7634,19.4987,18.0959,10.0000
04-06-2019,12.4280,17.7203,22.9026,17.6296,10.0000,16.7076,19.8065,17.9922,10.0000
03-06-2019,12.4209,17.7354,23.0183,17.6579,10.0000,16.7130,19.9064,18.0256,10.0000
31-05-2019,12.4066,17.6998,22.7510,17.5912,10.0000,16.6859,19.6756,17.9590,10.0000
30-05-2019,12.3738,17.6185,22.7615,17.4805,10.0000,16.6105,19.6852,17.8479,10.0000
