Date,SM001009,SM002009,SM003003,SM004007,SM005007,SM006007,SM007007,SM008007,SM009007
01/29/2017,19.9817,19.7314,,,17.3535,,,,
01/30/2017,19.9788,19.7336,19.7414,,17.3571,10.0,10.0,10.0,
01/31/2017,19.9524,19.6973,19.715,,17.3586,10.0,10.0,10.0,
02/01/2017,20.0069,19.7619,19.7641,,17.3376,10.0,10.0,10.0,
02/02/2017,20.021,19.7998,19.7832,,17.397,10.0,10.0,10.0,
02/03/2017,20.0263,19.7996,19.8006,,17.4133,10.0,10.0,10.0,
02/04/2017,20.03,19.8032,,,17.4165,,,,
02/05/2017,20.0336,19.8067,,,17.4197,,,,
02/06/2017,20.0508,19.8224,19.8178,,17.415,10.0,10.0,10.0,
02/07/2017,20.042,19.8133,19.8079,,17.433,10.0,10.0,10.0,
02/08/2017,19.7673,19.5501,19.5423,,17.2008,10.0,10.0,10.0,
02/09/2017,19.6317,19.4109,19.4024,,17.0843,10.0,10.0,10.0,
02/10/2017,19.6728,19.4529,19.4348,,17.1148,10.0,10.0,10.0,
02/11/2017,19.6764,19.4565,,,17.118,,,,
02/12/2017,19.6801,19.46,,,17.1212,,,,
02/13/2017,19.6809,19.4501,19.4354,,17.1171,10.0,10.0,10.0,
02/14/2017,19.6345,19.4044,19.3944,,17.0845,10.0,10.0,10.0,
02/15/2017,19.6174,19.3889,19.382,,17.0895,10.0,10.0,10.0,
02/16/2017,19.6593,19.4417,19.4208,,17.068,10.0,10.0,10.0,
02/17/2017,19.6677,19.4513,19.4339,,17.0928,10.0,10.0,10.0,
02/18/2017,19.6714,19.4549,,,17.096,,,,
02/19/2017,19.675,19.4584,,,17.0992,,,,
02/20/2017,19.6616,19.4533,19.4298,,17.1024,10.0,10.0,10.0,
02/21/2017,19.6653,19.466,,,17.1056,,,,
02/22/2017,19.6364,19.4294,19.4074,,17.0988,10.0,10.0,10.0,
02/23/2017,19.6278,19.4237,19.3946,,17.0868,10.0,10.0,10.0,
02/24/2017,19.6314,19.4272,,,17.09,,,,
02/25/2017,19.6351,19.4308,,,17.0932,,,,
02/26/2017,19.6387,19.4343,,,17.0964,,,,
02/27/2017,19.6444,19.4467,19.4202,,17.1392,10.0,10.0,10.0,
02/28/2017,19.6332,19.4431,19.4169,,17.126,10.0,10.0,10.0,
03/01/2017,19.6048,19.4127,19.3865,,17.0672,10.0,10.0,10.0,
03/02/2017,19.6106,19.4053,19.3875,,17.0908,10.0,10.0,10.0,
03/03/2017,19.6113,19.4234,19.395,,17.0819,10.0,10.0,10.0,
03/04/2017,19.615,19.4269,,,17.085,,,,
03/05/2017,19.6187,19.4305,,,17.0882,,,,
03/06/2017,19.6096,19.4261,19.3936,,17.0603,10.0,10.0,10.0,
03/07/2017,19.5886,19.4054,19.3751,,17.0641,10.0,10.0,10.0,
03/08/2017,19.5775,19.3942,19.362,,17.059,10.0,10.0,10.0,
03/09/2017,19.5694,19.3824,19.3449,,17.0454,10.0,10.0,10.0,
03/10/2017,19.5123,19.3301,19.2893,,17.001,10.0,10.0,10.0,
03/11/2017,19.516,19.3336,,,17.0042,,,,
03/12/2017,19.5196,19.3372,,,17.0074,,,,
03/13/2017,19.5233,19.3407,,,17.0106,,,,
03/14/2017,19.5568,19.3851,19.3309,,17.0003,10.0,10.0,10.0,
03/15/2017,19.609,19.4443,19.3909,,17.0766,10.0,10.0,10.0,
03/16/2017,19.6691,19.5069,19.454,,17.1179,10.0,10.0,10.0,
03/17/2017,19.6663,19.5069,19.4505,,17.1511,10.0,10.0,10.0,
03/18/2017,19.67,19.5105,,,17.1543,,,,
03/19/2017,19.6736,19.514,,,17.1574,,,,
03/20/2017,19.6656,19.5078,19.4556,,17.1504,10.0,10.0,10.0,
03/21/2017,19.6787,19.5135,19.4652,,17.1523,10.0,10.0,10.0,
03/22/2017,19.7159,19.5436,19.5044,,17.2233,10.0,10.0,10.0,
03/23/2017,19.7624,19.5908,19.542,,17.2152,10.0,10.0,10.0,
03/24/2017,19.7853,19.6164,19.5746,,17.2462,10.0,10.0,10.0,
03/25/2017,19.789,19.62,,,17.2494,,,,
03/26/2017,19.7926,19.6235,,,17.2526,,,,
03/27/2017,19.8632,19.6812,19.6464,,17.3193,10.0,10.0,10.0,
03/28/2017,19.8669,19.6979,,,17.3225,,,,
03/29/2017,19.8913,19.7073,19.6691,,17.3195,10.0,10.0,10.0,
03/30/2017,19.9195,19.7424,19.6975,,17.3483,10.0,10.0,10.0,
03/31/2017,19.9404,19.7655,19.7232,,17.3762,10.0,10.0,10.0,
04/01/2017,19.9446,19.7692,,,17.3794,,,,
04/02/2017,19.9483,19.7729,,,17.3826,,,,
04/03/2017,19.9575,19.7814,19.7364,,17.3766,10.0,10.0,10.0,
04/04/2017,19.9611,19.785,,,17.3798,,,,
04/05/2017,19.9623,19.7891,19.7488,,17.3853,10.0,10.0,10.0,
04/06/2017,19.88,19.7017,19.6672,,17.316,10.0,10.0,10.0,
04/07/2017,19.8293,19.6537,19.6236,,17.2973,10.0,10.0,10.0,
04/08/2017,19.833,19.6573,,,17.3004,,,,
04/09/2017,19.8366,19.6609,,,17.3036,,,,
04/10/2017,19.8404,19.6687,19.6339,,17.2995,10.0,10.0,10.0,
04/11/2017,19.8848,19.7138,19.6785,,17.3252,10.0,10.0,10.0,
04/12/2017,19.8997,19.7251,19.6889,,17.3606,10.0,10.0,10.0,
04/13/2017,19.9181,19.7419,19.7111,,17.3885,10.0,10.0,10.0,
04/14/2017,19.9218,19.7455,,,17.3918,,,,
04/15/2017,19.9254,19.7491,,,17.395,,,,
04/16/2017,19.9291,19.7527,,,17.3983,,,,
04/17/2017,19.9154,19.7403,19.7069,,17.3738,10.0,10.0,10.0,
04/18/2017,19.9087,19.7269,19.6945,,17.357,10.0,10.0,10.0,
04/19/2017,19.9276,19.7414,19.7124,,17.3771,10.0,10.0,10.0,
04/20/2017,19.9532,19.7784,19.7264,,17.401,10.0,10.0,10.0,
04/21/2017,19.9012,19.7362,19.6927,,17.3863,10.0,10.0,10.0,
04/22/2017,19.9049,19.7398,,,17.3895,,,,
04/23/2017,19.9086,19.7434,20.8306,,17.3928,,,,
04/24/2017,19.9519,19.7841,19.7324,,17.3953,10.0,10.0,10.0,
04/25/2017,19.9959,19.8278,19.7749,,17.4281,10.0,10.0,10.0,
04/26/2017,19.9784,19.8075,19.7552,,17.4206,10.0,10.0,10.0,
04/27/2017,19.9746,19.7991,19.7543,,17.4293,10.0,10.0,10.0,
04/28/2017,19.9704,19.8044,19.7536,,17.43,10.0,10.0,10.0,
04/29/2017,19.9741,19.808,,,17.4332,,,,
04/30/2017,19.9778,19.8116,,,17.4365,,,,
05/01/2017,19.9815,19.8152,,,17.4397,,,,
05/02/2017,19.9655,19.8024,19.7437,,17.4302,10.0,10.0,10.0,
05/03/2017,19.9716,19.8108,19.752,,17.4369,10.0,10.0,10.0,
05/04/2017,19.9763,19.829,19.765,,17.4309,10.0,10.0,10.0,
05/05/2017,19.9747,19.8197,19.7573,,17.4513,10.0,10.0,10.0,
05/06/2017,19.9784,19.8233,,,17.4545,,,,
05/07/2017,19.9821,19.8269,,,17.4578,,,,
05/08/2017,20.0018,19.8443,19.7812,,17.465,10.0,10.0,10.0,
05/09/2017,20.0025,19.8339,19.7786,,17.4749,10.0,10.0,10.0,
05/10/2017,20.0062,19.8589,,,17.4782,,,,
05/11/2017,20.0369,19.8699,19.8081,,17.4973,10.0,10.0,10.0,
05/12/2017,20.0519,19.8827,19.8225,,17.5058,10.0,10.0,10.0,
05/13/2017,20.0557,19.8863,,,17.509,,,,
05/14/2017,20.0594,19.8899,,,17.5123,,,,
05/15/2017,20.1325,19.9709,19.9084,,17.5591,,,10.0,
05/16/2017,20.1438,19.9767,19.9047,,17.5604,10.0,10.0,10.0,
05/17/2017,20.1477,19.9793,19.9144,,17.5737,10.0,10.0,10.0,
05/18/2017,20.1264,19.9511,19.894,,17.5787,10.0,10.0,10.0,
05/19/2017,20.1239,19.9522,19.8914,,17.5558,10.0,10.0,10.0,
05/20/2017,20.1276,19.9558,,,17.559,,,,
05/21/2017,20.1313,19.9594,,,17.5622,,,,
05/22/2017,20.1748,19.9954,19.9384,,17.5923,10.0,10.0,10.0,
05/23/2017,20.179,19.9908,19.9344,,17.5949,10.0,10.0,10.0,
05/24/2017,20.17,19.9739,19.9141,,17.5766,10.0,10.0,10.0,
05/25/2017,20.2387,20.0434,19.9841,,17.5857,10.0,10.0,10.0,
05/26/2017,20.2913,20.0984,20.039,,17.6485,10.0,10.0,10.0,
05/27/2017,20.295,20.1021,,,17.6517,,,,
05/28/2017,20.2987,20.1057,,,17.655,,,,
05/29/2017,20.2828,20.0851,20.0287,,17.6747,10.0,10.0,10.0,
05/30/2017,20.2983,20.0984,20.0466,,17.6614,,,10.0,
05/31/2017,20.3308,20.1213,20.063,,17.6831,10.0,10.0,10.0,
06/01/2017,20.3947,20.1947,20.1306,,17.7492,10.0,10.0,10.0,
06/02/2017,20.4114,20.2085,20.1448,,17.7596,10.0,10.0,10.0,
06/03/2017,20.4151,20.2121,,,17.7628,,,,
06/04/2017,20.4188,20.2157,,,17.7661,,,,
06/05/2017,20.4267,20.2268,20.1612,,17.7784,10.0,10.0,10.0,
06/06/2017,20.4323,20.2275,20.163,,17.7977,10.0,10.0,10.0,
06/07/2017,20.5492,20.3451,20.2762,,17.8634,10.0,10.0,10.0,
06/08/2017,20.658,20.439,20.3705,,17.9636,10.0,10.0,10.0,
06/09/2017,20.6903,20.4724,20.4076,,17.9868,10.0,10.0,10.0,
06/10/2017,20.6941,20.476,,,17.99,,,,
06/11/2017,20.6978,20.4797,,,17.9933,,,,
06/12/2017,20.6759,20.4641,20.3942,,17.9951,10.0,10.0,10.0,
06/13/2017,20.7126,20.4982,20.4232,,18.0128,10.0,10.0,10.0,
06/14/2017,20.7157,20.5033,20.4344,,18.0184,10.0,10.0,10.0,
06/15/2017,20.7124,20.5006,20.428,,18.0208,10.0,10.0,10.0,
06/16/2017,20.7025,20.4852,20.4141,,17.9988,10.0,10.0,10.0,
06/17/2017,20.7063,20.4889,,,18.0021,,,,
06/18/2017,20.71,20.4925,,,18.0053,,,,
06/19/2017,20.7371,20.5188,20.4475,,18.0198,10.0,10.0,10.0,
06/20/2017,20.742,20.5302,20.4627,,18.0384,10.0,10.0,10.0,
06/21/2017,20.761,20.5431,20.4789,,18.059,10.0,10.0,10.0,
06/22/2017,20.7491,20.5227,20.4625,,18.0479,10.0,10.0,10.0,
06/23/2017,20.73,20.5002,20.4431,,18.0393,10.0,10.0,10.0,
06/24/2017,20.7337,20.5039,,,18.0426,,,,
06/25/2017,20.7375,20.5076,,,18.0459,,,,
06/26/2017,20.7412,20.5112,,,18.0492,,,,
06/27/2017,20.7135,20.4977,20.4236,,18.0314,10.0,10.0,10.0,
06/28/2017,20.6696,20.4459,20.3752,,17.9802,,,10.0,
06/29/2017,20.6781,20.4624,20.3856,,17.9827,10.0,10.0,10.0,
06/30/2017,20.6939,20.4732,20.3884,,17.9779,10.0,10.0,10.0,
07/01/2017,20.6977,20.4769,,,17.9811,,,,
07/02/2017,20.7014,20.4806,,,17.9844,,,,
07/03/2017,20.6384,20.4456,20.3578,,17.9371,10.0,10.0,10.0,
07/04/2017,20.6405,20.4461,20.3562,,17.9651,10.0,10.0,10.0,
07/05/2017,20.6701,20.4888,20.3961,,17.9747,10.0,10.0,10.0,
07/06/2017,20.7122,20.5224,20.4365,,18.022,10.0,10.0,10.0,
07/07/2017,20.7204,20.5252,20.4434,,18.0291,10.0,10.0,10.0,
07/08/2017,20.7242,20.5289,,,18.0324,,,,
07/09/2017,20.728,20.5326,,,18.0357,,,,
07/10/2017,20.7996,20.6002,20.5168,,18.0639,10.0,10.0,10.0,
07/11/2017,20.7978,20.6024,20.5153,,18.0846,10.0,10.0,10.0,
07/12/2017,20.8178,20.6277,20.5379,,18.0912,10.0,10.0,10.0,
07/13/2017,20.862,20.6696,20.5767,,18.1134,10.0,10.0,10.0,
07/14/2017,20.859,20.6676,20.5766,,18.1337,10.0,10.0,10.0,
07/15/2017,20.8628,20.6713,,,18.137,,,,
07/16/2017,20.8666,20.6749,,,18.1403,,,,
07/17/2017,20.883,20.692,20.597,,18.1536,10.0,10.0,10.0,
07/18/2017,20.8816,20.6801,20.5891,,18.1644,10.0,10.0,10.0,
07/19/2017,20.9261,20.7395,20.6328,,18.1611,10.0,10.0,10.0,
07/20/2017,20.9198,20.7274,20.6306,,18.1836,10.0,10.0,10.0,
07/21/2017,20.9655,20.7584,20.6715,,18.2027,10.0,10.0,10.0,
07/22/2017,20.9693,20.762,,,18.206,,,,
07/23/2017,20.9731,20.7657,,,18.2093,,,,
07/24/2017,21.0117,20.8056,20.722,,18.2443,10.0,10.0,10.0,
07/25/2017,20.9929,20.7903,20.7047,,18.24,10.0,10.0,10.0,
07/26/2017,20.9949,20.7978,20.7104,,18.2417,10.0,10.0,10.0,
07/27/2017,21.004,20.7948,20.7094,,18.2571,10.0,10.0,10.0,
07/28/2017,20.9915,20.7922,20.7001,,18.2436,10.0,10.0,10.0,
07/29/2017,20.9953,20.7959,,,18.2469,,,,
07/30/2017,20.9969,20.7975,,,18.2486,,,,
07/31/2017,21.0065,20.8049,20.7183,,18.2415,10.0,10.0,10.0,
08/01/2017,21.0213,20.8194,20.734,,18.2758,10.0,10.0,10.0,
08/02/2017,21.0179,20.8186,20.7282,,18.2872,10.0,10.0,10.0,
08/03/2017,21.0601,20.8552,20.762,,18.3267,10.0,10.0,10.0,
08/04/2017,21.0669,20.8711,20.7755,,18.3061,10.0,10.0,10.0,
08/05/2017,21.0707,20.8747,,,18.3094,,,,
08/06/2017,21.0745,20.8784,,,18.3126,,,,
08/07/2017,21.0678,20.8759,20.7828,,18.3249,10.0,10.0,10.0,
08/08/2017,21.0428,20.8492,20.7563,,18.3332,10.0,10.0,10.0,
08/09/2017,21.0122,20.8189,20.7235,,18.3121,10.0,10.0,10.0,
08/10/2017,20.9625,20.7635,20.6695,,18.2752,10.0,10.0,10.0,
08/11/2017,20.9262,20.7201,20.6202,,18.2331,10.0,10.0,10.0,
08/12/2017,20.9299,20.7238,,,18.2364,,,,
08/13/2017,20.9337,20.7275,,,18.2398,,,,
08/14/2017,20.96,20.7668,20.6524,,18.2198,10.0,10.0,10.0,
08/15/2017,20.9638,20.7705,,,18.2231,,,,
08/16/2017,20.979,20.7961,20.6817,,18.2447,10.0,10.0,10.0,
08/17/2017,20.9828,20.7993,,,18.248,,,,
08/18/2017,20.9852,20.7999,20.6964,,18.285,10.0,10.0,10.0,
08/19/2017,20.9891,20.8036,,,18.2883,,,,
08/20/2017,20.9929,20.8073,,,18.2916,,,,
08/21/2017,20.9633,20.7727,20.6722,,18.2758,10.0,10.0,10.0,
08/22/2017,20.9577,20.7688,20.6657,,18.2537,10.0,10.0,10.0,
08/23/2017,20.9749,20.786,20.6843,,18.2506,10.0,10.0,10.0,
08/24/2017,20.9843,20.8047,20.6913,,18.2773,10.0,10.0,10.0,
08/25/2017,20.9881,20.8084,,,18.2806,,,,
08/26/2017,20.9919,20.8121,,,18.2839,,,,
08/27/2017,20.9957,20.8158,,,18.2872,,,,
08/28/2017,21.0013,20.8255,20.7059,,18.284,10.0,10.0,10.0,
08/29/2017,20.9916,20.8062,20.6963,,18.3154,,,10.0,
08/30/2017,21.0085,20.836,20.7203,,18.2886,10.0,10.0,10.0,
08/31/2017,21.025,20.8556,20.7354,,18.3213,10.0,10.0,10.0,
09/01/2017,21.0908,20.9226,20.8064,,18.368,10.0,10.0,10.0,
09/02/2017,21.0946,20.9263,,,18.3714,,,,
09/03/2017,21.0984,20.93,,,18.3748,,,,
09/04/2017,21.0655,20.8988,20.7867,,18.3835,10.0,10.0,10.0,
09/05/2017,21.0816,20.9173,20.8003,,18.3659,10.0,10.0,10.0,
09/06/2017,21.0835,20.9135,20.8052,,18.3869,10.0,10.0,10.0,
09/07/2017,21.0821,20.9198,20.809,,18.3802,10.0,10.0,10.0,
09/08/2017,21.0847,20.9192,20.8062,,18.3847,10.0,10.0,10.0,
09/09/2017,21.0885,20.9228,,,18.3881,,,,
09/10/2017,21.0924,20.9265,,,18.3914,,,,
09/11/2017,21.1112,20.947,20.8278,,18.3825,10.0,10.0,10.0,
09/12/2017,21.1242,20.9709,20.8501,,18.3955,10.0,10.0,10.0,
09/13/2017,21.1096,20.9494,20.8353,,18.4057,10.0,10.0,10.0,
09/14/2017,21.1167,20.9586,20.8362,,18.3891,10.0,10.0,10.0,
09/15/2017,21.0991,20.9447,20.8215,,18.3834,10.0,10.0,10.0,
09/16/2017,21.1029,20.9484,,,18.3867,,,,
09/17/2017,21.1067,20.9521,,,18.3901,,,,
09/18/2017,21.1127,20.9575,20.835,,18.3807,10.0,10.0,10.0,
09/19/2017,21.1171,20.9583,20.8444,,18.3975,10.0,10.0,10.0,
09/20/2017,21.1245,20.9708,20.8545,,18.4039,10.0,10.0,10.0,
09/21/2017,21.0517,20.8941,20.7768,,18.3582,10.0,10.0,10.0,
09/22/2017,21.0167,20.8459,20.7287,,18.357,10.0,10.0,10.0,
09/23/2017,21.0205,20.8496,,,18.3603,,,,
09/24/2017,21.0244,20.8533,,,18.3637,,,,
09/25/2017,21.0201,20.8434,20.7326,,18.3258,10.0,10.0,10.0,
09/26/2017,20.9994,20.8305,20.7113,,18.2896,10.0,10.0,10.0,
09/27/2017,20.96,20.7778,20.6687,,18.2959,10.0,10.0,10.0,
09/28/2017,20.9895,20.8127,20.686,,18.2693,10.0,10.0,10.0,
09/29/2017,20.9953,20.8176,20.6921,,18.267,10.0,10.0,10.0,
09/30/2017,20.9991,20.8213,,,18.2704,,,,
10/01/2017,21.0029,20.825,,,18.2737,,,,
10/02/2017,21.0067,20.8287,,,18.2771,,,,
10/03/2017,21.0497,20.8726,20.7511,,18.3285,10.0,10.0,10.0,
10/04/2017,21.0288,20.8545,20.7343,,18.3135,10.0,10.0,10.0,
10/05/2017,20.992,20.8189,20.7017,,18.2948,10.0,10.0,10.0,
10/06/2017,21.0083,20.8415,20.7216,,18.2867,10.0,10.0,10.0,
10/07/2017,21.0121,20.8452,,,18.2901,,,,
10/08/2017,21.0159,20.8489,,,18.2935,,,,
10/09/2017,21.0077,20.8429,20.7196,,18.3094,10.0,10.0,10.0,
10/10/2017,21.0105,20.8559,20.7317,,18.3082,10.0,10.0,10.0,
10/11/2017,20.9981,20.8366,20.7195,,18.3211,10.0,10.0,10.0,
10/12/2017,21.0301,20.8694,20.7509,,18.3218,10.0,10.0,10.0,
10/13/2017,21.083,20.9188,20.8054,,18.3621,10.0,10.0,10.0,
10/14/2017,21.0869,20.9225,,,18.3655,,,,
10/15/2017,21.0907,20.9262,,,18.3688,,,,
10/16/2017,21.1063,20.9428,20.8288,,18.3838,10.0,10.0,10.0,
10/17/2017,21.1019,20.9436,20.8314,,18.3963,10.0,10.0,10.0,
10/18/2017,21.101,20.9421,20.8377,,18.4087,10.0,10.0,10.0,
10/19/2017,21.1048,20.9262,,,18.4121,,,,
10/20/2017,21.1087,20.9299,,,18.4154,,,,
10/21/2017,21.1125,20.9336,,,18.4188,,,,
10/22/2017,21.1163,20.9373,,,18.4222,,,,
10/23/2017,21.0776,20.9218,20.8106,,18.3843,10.0,10.0,10.0,
10/24/2017,21.0983,20.9458,20.8368,,18.3942,10.0,10.0,10.0,
10/25/2017,21.1278,20.989,20.8891,,18.3906,10.0,10.0,10.0,
10/26/2017,21.1482,21.0124,20.923,,18.4285,10.0,10.0,10.0,
10/27/2017,21.1492,21.0049,20.9176,,18.4373,10.0,10.0,10.0,
10/28/2017,21.153,21.0087,,,18.4406,,,,
10/29/2017,21.1569,21.0124,,,18.444,,,,
10/30/2017,21.1392,21.0064,20.906,,18.4114,10.0,10.0,10.0,
10/31/2017,21.1386,21.0079,20.9106,,18.4305,10.0,10.0,10.0,
11/01/2017,21.1683,21.0471,20.9403,,18.431,10.0,10.0,10.0,
11/02/2017,21.1769,21.053,20.9441,,18.4704,10.0,10.0,10.0,
11/03/2017,21.1927,21.0717,20.962,,18.4777,10.0,10.0,10.0,
11/04/2017,21.1965,21.0754,,,18.481,,,,
11/05/2017,21.2004,21.0792,,,18.4843,,,,
11/06/2017,21.1951,21.0769,20.9634,,18.4759,10.0,10.0,10.0,
11/07/2017,21.1416,21.0098,20.9112,,18.4662,10.0,10.0,10.0,
11/08/2017,21.1198,20.9835,20.8842,,18.4292,10.0,10.0,10.0,
11/09/2017,21.125,20.9947,20.8948,,18.4139,10.0,10.0,10.0,
11/10/2017,21.122,20.9916,20.8866,,18.4163,10.0,10.0,10.0,
11/11/2017,21.1259,20.9953,,,18.4196,,,,
11/12/2017,21.1297,20.9991,,,18.4229,,,,
11/13/2017,21.0973,20.9689,20.8608,,18.4236,10.0,10.0,10.0,
11/14/2017,21.0278,20.9031,20.7932,,18.365,10.0,10.0,10.0,
11/15/2017,21.0282,20.899,20.7912,,18.3687,10.0,10.0,10.0,
11/16/2017,21.0194,20.8973,20.7807,,18.3221,10.0,10.0,10.0,
11/17/2017,21.0569,20.9446,20.8251,,18.3642,10.0,10.0,10.0,
11/18/2017,21.0607,20.9483,,,18.3675,,,,
11/19/2017,21.0646,20.9521,,,18.3709,,,,
11/20/2017,21.1615,21.0454,20.9302,,18.4653,10.0,10.0,10.0,
11/21/2017,21.1588,21.0366,20.9232,,18.4683,10.0,10.0,10.0,
11/22/2017,21.1099,20.9886,20.8713,,18.4328,10.0,10.0,10.0,
11/23/2017,21.0793,20.972,20.8544,,18.4108,10.0,10.0,10.0,
11/24/2017,21.1014,20.9878,20.863,,18.4097,10.0,10.0,10.0,
11/25/2017,21.1053,20.9915,,,18.413,,,,
11/26/2017,21.1091,20.9953,,,18.4163,,,,
11/27/2017,21.1015,20.9871,20.8701,,18.4245,10.0,10.0,10.0,
11/28/2017,21.0979,20.9757,20.8661,,18.4295,10.0,10.0,10.0,
11/29/2017,21.1047,20.9837,20.8727,,18.4359,10.0,10.0,10.0,
11/30/2017,21.0566,20.9313,20.8226,,18.4347,10.0,10.0,10.0,
12/01/2017,21.0605,20.9044,,,18.4381,,,,
12/02/2017,21.0643,20.9081,,,18.4414,,,,
12/03/2017,21.0682,20.9119,,,18.4448,,,,
12/04/2017,21.0261,20.8997,20.7965,,18.3885,10.0,10.0,10.0,
12/05/2017,21.0399,20.9148,20.8062,,18.3967,10.0,10.0,10.0,
12/06/2017,21.0399,20.908,20.804,,18.4111,10.0,10.0,10.0,
12/07/2017,21.0785,20.949,20.839,,18.3876,10.0,10.0,10.0,
12/08/2017,21.0872,20.9664,20.8493,,18.4175,10.0,10.0,10.0,
12/09/2017,21.0911,20.9702,,,18.4208,,,,
12/10/2017,21.0949,20.974,,,18.4242,,,,
12/11/2017,21.0669,20.9488,20.8294,,18.4141,10.0,10.0,10.0,
12/12/2017,21.0414,20.901,20.782,,18.4111,10.0,10.0,10.0,
12/13/2017,21.0064,20.8743,20.7707,,18.3804,10.0,10.0,10.0,
12/14/2017,21.0475,20.9169,20.8133,,18.3938,10.0,10.0,10.0,
12/15/2017,21.0785,20.9496,20.8384,,18.4214,10.0,10.0,10.0,
12/16/2017,21.0824,20.9534,,,18.4248,,,,
12/17/2017,21.0863,20.9572,,,18.4282,,,,
12/18/2017,21.0901,20.968,20.8496,,18.4222,10.0,10.0,10.0,
12/19/2017,21.122,21.0004,20.8815,,18.4462,10.0,10.0,10.0,
12/20/2017,21.1027,20.9764,20.8618,,18.4609,10.0,10.0,10.0,
12/21/2017,21.0798,20.9627,20.8414,,18.4359,10.0,10.0,10.0,
12/22/2017,21.0776,20.969,20.8419,,18.4489,10.0,10.0,10.0,
12/23/2017,21.0815,20.9728,,,18.4523,,,,
12/24/2017,21.0854,20.9766,,,18.4557,,,,
12/25/2017,21.0893,20.9804,,,18.4591,,,,
12/26/2017,21.0786,20.9738,20.845,,18.4451,10.0,10.0,10.0,
12/27/2017,21.0815,20.9702,20.8461,,18.4852,10.0,10.0,10.0,
12/28/2017,20.9724,20.864,20.7314,,18.3903,10.0,10.0,10.0,
12/29/2017,21.0387,20.932,20.7963,,18.4174,10.0,10.0,10.0,
12/30/2017,21.0403,20.9337,,,18.4192,,,,
12/31/2017,21.0442,20.9375,,,18.4226,,,,
01/01/2018,21.0324,20.9197,20.7982,,18.4353,10.0,10.0,10.0,
01/02/2018,21.0069,20.8924,20.7714,,18.4079,10.0,10.0,10.0,
01/03/2018,21.0146,20.9044,20.7848,,18.4044,10.0,10.0,10.0,
01/04/2018,21.0382,20.9353,20.8098,,18.406,10.0,10.0,10.0,
01/05/2018,21.1295,21.0327,20.9005,,18.4792,10.0,10.0,10.0,
01/06/2018,21.1334,21.0365,,,18.4826,,,,
01/07/2018,21.1373,21.0403,,,18.486,,,,
01/08/2018,21.1597,21.0576,20.9332,,18.5085,10.0,10.0,10.0,
01/09/2018,21.1456,21.0525,20.9246,,18.5144,10.0,10.0,10.0,
01/10/2018,21.082,20.9839,20.8582,,18.4647,10.0,10.0,10.0,
01/11/2018,21.0808,20.9903,20.8608,,18.4516,10.0,10.0,10.0,
01/12/2018,21.085,20.9921,20.8637,,18.4565,10.0,10.0,10.0,
01/13/2018,21.0889,20.996,,,18.4598,,,,
01/14/2018,21.0928,20.9998,,,18.4632,,,,
01/15/2018,21.11,21.0231,20.8887,,18.4744,10.0,10.0,10.0,
01/16/2018,21.0047,20.9072,20.7654,,18.4095,10.0,10.0,10.0,
01/17/2018,21.1268,21.0341,20.8922,,18.4587,10.0,10.0,10.0,
01/18/2018,21.1029,21.0054,20.8594,,18.4599,10.0,10.0,10.0,
01/19/2018,21.1163,21.0243,20.8789,,18.4607,10.0,10.0,10.0,
01/20/2018,21.1202,21.0282,,,18.4641,,,,
01/21/2018,21.124,21.032,,,18.4675,,,,
01/22/2018,21.1553,21.0633,20.9191,,18.4801,10.0,10.0,10.0,
01/23/2018,21.22,21.1323,20.9912,,18.5176,10.0,10.0,10.0,
01/24/2018,21.213,21.1181,20.9799,,18.5367,10.0,10.0,10.0,
01/25/2018,21.1962,21.1028,20.9691,,18.52,10.0,10.0,10.0,
01/26/2018,21.2001,21.1066,,,18.5234,,,,
01/27/2018,21.204,21.1105,,,18.5268,,,,
01/28/2018,21.2079,21.1143,,,18.5302,,,,
01/29/2018,21.1624,21.0474,20.9241,,18.4815,10.0,10.0,10.0,
01/30/2018,21.1262,21.0173,20.8937,,18.466,10.0,10.0,10.0,
01/31/2018,21.1126,21.004,20.883,,18.4487,10.0,10.0,10.0,
02/01/2018,20.9801,20.8695,20.7463,,18.3369,10.0,10.0,10.0,
02/02/2018,20.9279,20.8061,20.6848,,18.3539,10.0,10.0,10.0,
02/03/2018,20.9318,20.81,,,18.3572,,,,
02/04/2018,20.9357,20.8138,,,18.3606,,,,
02/05/2018,20.8962,20.7706,20.655,,18.2781,10.0,10.0,10.0,
02/06/2018,20.8716,20.7466,20.631,,18.2703,10.0,10.0,10.0,
02/07/2018,20.9142,20.7871,20.6783,,18.2893,10.0,10.0,10.0,
02/08/2018,20.9942,20.8735,20.7538,,18.3284,10.0,10.0,10.0,
02/09/2018,20.9447,20.8247,20.7006,,18.3426,10.0,10.0,10.0,
02/10/2018,20.9486,20.8286,,,18.346,,,,
02/11/2018,20.9525,20.8325,,,18.3494,,,,
02/12/2018,20.9808,20.8652,20.7382,,18.3214,10.0,10.0,10.0,
02/13/2018,20.9847,20.869,,,18.3248,,,,
02/14/2018,20.9778,20.8605,20.7412,,18.348,10.0,10.0,10.0,
02/15/2018,20.9256,20.8111,20.6877,,18.2833,10.0,10.0,10.0,
02/16/2018,20.8947,20.7761,20.6548,,18.2928,10.0,10.0,10.0,
02/17/2018,20.8986,20.78,,,18.2962,,,,
