Date,SM001012,SM002012,SM003012,SM005008,SM006008,SM007008,SM008008,SM010004,SM011004,SM012004,SM013004,SM014004
09/10/2017,10.596,10.5863,,10.5127,,,,,,,,
09/11/2017,10.6015,10.5881,10.55,10.5181,10.4977,10.846,10.7897,10.2072,,,,
09/12/2017,10.6033,10.59,10.5519,10.5199,10.4995,10.8434,10.7885,10.209,,,,
09/13/2017,10.6052,10.5918,10.5537,10.5217,10.5013,10.8401,10.7896,10.2108,,,,
09/14/2017,10.6071,10.5936,10.5555,10.5235,10.5031,10.8423,10.7916,10.2125,,,,
09/15/2017,10.6089,10.5955,10.5574,10.5253,10.5048,10.7397,10.7911,10.2143,,,,
09/16/2017,10.6089,10.5974,,10.5253,,,,,,,,
09/17/2017,10.6089,10.5993,,10.5253,,,,,,,,
09/18/2017,10.6146,10.6012,10.563,10.5307,10.5102,10.8396,10.7931,10.2196,,,,
09/19/2017,10.6164,10.603,10.5648,10.5326,10.512,10.7557,10.5978,10.2216,,,,
09/20/2017,10.6183,10.6049,10.5666,10.5344,10.514,10.8446,10.7947,10.2233,,,,
09/21/2017,10.6202,10.6068,10.5685,10.5363,10.5158,10.8234,10.7899,10.2251,,,,
09/22/2017,10.6221,10.6086,10.5703,10.5381,10.5176,10.733,10.5951,10.2268,,,,
09/23/2017,10.6221,10.6104,,10.5381,,,,,,,,
09/24/2017,10.6221,10.6122,,10.5381,,,,,,,,
09/25/2017,10.6277,10.6141,10.5756,10.5433,10.5229,10.8311,10.7942,10.232,,,,
09/26/2017,10.6297,10.616,10.5775,10.5451,10.5247,10.6841,10.6248,10.2339,,,,
09/27/2017,10.6316,10.6179,10.5793,10.547,10.5266,10.4909,10.6027,10.2356,,,,
09/28/2017,10.6335,10.6198,10.5812,10.5489,10.5286,10.4951,10.6082,10.2375,,,,
09/29/2017,10.6353,10.6216,10.583,10.5508,10.5306,10.8466,10.8007,10.2392,,,,
09/30/2017,10.6353,10.6239,,10.5507,,,,,,,,
10/01/2017,10.6353,10.6258,,10.5507,,,,,,,,
10/02/2017,10.6353,10.6276,,10.5507,,,,,,,,
10/03/2017,10.6432,10.6296,10.5907,10.5585,10.5392,10.5244,10.6298,10.2466,,,,
10/04/2017,10.6451,10.6314,10.5926,10.5605,10.5411,10.5524,10.6309,10.2483,,,,
10/05/2017,10.647,10.6334,10.5946,10.5623,10.5429,10.5413,10.6477,10.2502,,,,
10/06/2017,10.6488,10.6352,10.5963,10.5642,10.5446,10.6179,10.8161,10.2519,,,,
10/07/2017,10.6488,10.6371,,10.5642,,,,,,,,
10/08/2017,10.6488,10.6389,,10.5642,,,,,,,,
10/09/2017,10.6543,10.6407,10.6018,10.5695,10.55,10.8507,10.8198,10.2571,,,,
10/10/2017,10.6562,10.6426,10.6037,10.5713,10.5518,10.8528,10.8217,10.2589,,,,
10/11/2017,10.658,10.6444,10.6055,10.5731,10.5536,10.7757,10.6498,10.2605,,,,
10/12/2017,10.6599,10.6463,10.6074,10.575,10.5554,10.6327,10.8233,10.2622,,,,
10/13/2017,10.6618,10.6482,10.6093,10.5768,10.5573,10.6385,10.8315,10.264,,,,
10/14/2017,10.6618,10.6501,,10.5768,,,,,,,,
10/15/2017,10.6618,10.652,,10.5768,,,,,,,,
10/16/2017,10.6675,10.6539,10.615,10.5824,10.5628,10.8766,10.8381,10.2693,,,,
10/17/2017,10.6694,10.6558,10.6169,10.5843,10.5647,10.6479,10.8401,10.2711,,,,
10/18/2017,10.6712,10.6576,10.6187,10.5861,10.5667,10.8808,10.8422,10.2729,,,,
10/19/2017,10.6712,10.6594,,10.5861,,,,,,,,
10/20/2017,10.6712,10.6612,,10.5861,,,,,,,,
10/21/2017,10.6712,10.6631,,10.5861,,,,,,,,
10/22/2017,10.6712,10.6649,,10.5861,,,,,,,,
10/23/2017,10.6804,10.6667,10.6277,10.5953,10.5757,10.8761,10.8493,10.2816,,,,
10/24/2017,10.6822,10.6686,10.6295,10.5971,10.5775,10.8798,10.8512,10.2834,,,,
10/25/2017,10.6841,10.6704,10.6313,10.5833,10.5793,10.8814,10.8519,10.2851,,,,
10/26/2017,10.6859,10.6722,10.6331,10.5853,10.581,10.8101,10.6971,10.2869,,,,
10/27/2017,10.6877,10.6739,10.6348,10.617,10.5828,10.7196,10.8543,10.2885,,,,
10/28/2017,10.6877,10.6758,,10.6185,,,,,,,,
10/29/2017,10.6877,10.6776,,10.62,,,,,,,,
10/30/2017,10.6933,10.6795,10.6402,10.5898,10.5882,10.8117,10.9048,10.2938,,,,
10/31/2017,10.6952,10.6813,10.642,10.5817,10.59,10.5975,10.8949,10.2956,,,,
11/01/2017,10.6971,10.6832,10.6438,10.7082,10.5919,10.6033,10.9065,10.2972,,,,
11/02/2017,10.699,10.6851,10.6457,10.5864,10.5938,10.6083,10.91,10.2988,,,,
11/03/2017,10.7009,10.687,10.6475,10.5886,10.5957,10.6869,11.066,10.3007,,,,
11/04/2017,10.7009,10.6888,,10.5899,,,,,,,,
11/05/2017,10.7009,10.6907,,10.5913,,,,,,,,
11/06/2017,10.7066,10.6925,10.6531,10.5949,10.6012,10.8931,10.8608,10.3059,,,,
11/07/2017,10.7085,10.6944,10.6549,10.5941,10.603,10.6944,11.0606,10.3076,,,,
11/08/2017,10.7103,10.6963,10.6568,10.6785,10.6048,10.8812,10.8521,10.3095,,,,
11/09/2017,10.7122,10.6982,10.6586,10.6806,10.6066,10.8849,11.0572,10.3113,,,,
11/10/2017,10.7141,10.7,10.6604,10.6648,10.6085,10.7008,10.8545,10.313,,,,
11/11/2017,10.7141,10.702,,10.6661,,,,,,,,
11/12/2017,10.7141,10.7038,,10.6675,,,,,,,,
11/13/2017,10.7197,10.7057,10.6658,10.6827,10.614,10.8893,11.0619,10.3184,,,,
11/14/2017,10.7216,10.7075,10.6676,10.6511,10.616,10.7986,10.7154,10.3201,,,,
11/15/2017,10.7234,10.7094,10.6695,10.5936,10.6178,10.8003,10.8938,10.322,,,,
11/16/2017,10.7253,10.7112,10.6713,10.6381,10.6197,10.6118,10.9001,10.3238,,,,
11/17/2017,10.7271,10.7131,10.6731,10.6809,10.6214,10.689,11.039,10.3255,,,,
11/18/2017,10.7271,10.7149,,10.6822,,,,,,,,
11/19/2017,10.7271,10.7167,,10.6835,,,,,,,,
11/20/2017,10.9312,10.7186,10.6786,10.7321,10.6268,10.63,10.9238,10.3307,,,,
11/21/2017,10.7589,10.7204,10.6804,10.7284,10.6287,10.9037,11.0577,10.3325,,,,
11/22/2017,10.7656,10.7223,10.6822,10.6131,10.6305,10.6327,10.9163,10.3343,,,,
11/23/2017,10.9136,10.7241,10.684,10.6171,10.6323,10.6508,10.7269,10.336,,,,
11/24/2017,11.0397,10.7259,10.6858,10.6126,10.6342,10.6869,10.8529,10.3377,,,,
11/25/2017,11.0415,10.7277,,10.6138,,,,,,,,
11/26/2017,11.0434,10.7296,,10.6151,,,,,,,,
11/27/2017,11.0454,10.7314,10.6912,10.6625,10.6396,10.7046,11.0287,10.343,,,,
11/28/2017,11.0403,10.7332,10.693,10.6646,10.6415,10.8616,11.019,10.3448,,,,
11/29/2017,10.889,10.7351,10.6948,10.6667,10.6433,10.8638,11.0214,10.3465,,,,
11/30/2017,10.9157,10.7369,10.6966,10.6243,10.6451,10.6965,11.0237,10.3483,,,,
12/01/2017,10.9176,10.7388,,10.6255,,,,,,,,
12/02/2017,10.9194,10.7407,,10.6267,,,,,,,,
12/03/2017,10.9213,10.7425,,10.6279,,,,,,,,
12/04/2017,11.0519,10.7443,10.704,10.6672,10.6529,10.6858,11.0336,10.3553,,,,
12/05/2017,11.0556,10.7462,10.7057,10.6788,10.6547,10.7266,11.0335,10.3571,,,,
12/06/2017,10.9337,10.748,10.7076,10.6841,10.6565,10.8535,10.9185,10.3589,,,,
12/07/2017,10.9359,10.7498,10.7094,10.6359,10.6583,10.8558,10.9207,10.3606,,,,
12/08/2017,10.9265,10.7517,10.7112,10.6941,10.6601,10.8808,10.8911,10.3623,,,,
12/09/2017,10.9282,10.7535,,10.6953,,,,,,,,
12/10/2017,10.93,10.7554,,10.6964,,,,,,,,
12/11/2017,11.0519,10.7573,10.7167,10.6659,10.6655,10.7064,11.0327,10.3677,,,,
12/12/2017,11.0455,10.7592,10.7186,10.6402,10.6673,10.9091,11.0329,10.3695,,,,
12/13/2017,11.0432,10.761,10.7204,10.63,10.6691,10.7288,11.0331,10.3711,,,,
12/14/2017,10.9282,10.7628,10.7222,10.632,10.6709,10.6492,10.9176,10.3729,,,,
12/15/2017,11.0365,10.7646,10.724,10.6431,10.6728,10.7522,11.0206,10.3746,,,,
12/16/2017,11.0382,10.7665,,10.6442,,,,,,,,
12/17/2017,11.0399,10.7683,,10.6454,,,,,,,,
12/18/2017,10.9371,10.7702,10.7295,10.6433,10.6794,10.6942,10.927,10.38,,,,
12/19/2017,10.8082,10.7721,10.7312,10.6513,10.6813,10.8436,10.7959,10.3818,,,,
12/20/2017,10.939,10.7739,10.733,10.6534,10.6832,10.8342,10.7871,10.3836,,,,
12/21/2017,10.9341,10.7755,10.7348,10.6317,10.6849,10.8242,10.9174,10.3852,,,,
12/22/2017,10.9382,10.7774,10.7367,10.6397,10.6867,10.8285,10.7997,10.387,,,,
12/23/2017,10.9399,10.7793,,10.6408,,,,,,,,
12/24/2017,10.9415,10.7811,,10.6419,,,,,,,,
12/25/2017,10.9432,10.783,,10.643,,,,,,,,
12/26/2017,11.0339,10.7849,10.7441,10.6451,10.6941,10.7442,10.8874,10.3942,,,,
12/27/2017,10.8036,10.7868,10.7461,10.6442,10.696,10.8242,10.7946,10.396,,,,
12/28/2017,10.8831,10.7888,10.748,10.6199,10.6981,10.7745,10.9953,10.3979,,,,
12/29/2017,11.0297,10.7907,10.7501,10.6344,10.7,10.775,10.8817,10.3998,,,,
12/30/2017,11.0313,10.7932,,10.6355,,,,10.3483,,,,
12/31/2017,11.0329,10.7951,,10.6366,,,,,,,,
01/01/2018,10.9012,10.797,10.7563,10.646,10.707,10.9339,11.0137,10.4059,,,,
01/02/2018,10.8168,10.799,10.7582,10.6424,10.709,10.8873,10.9332,10.4078,,,,
01/03/2018,11.0313,10.8009,10.7601,10.6417,10.7108,10.8818,11.0119,10.4096,,,,
01/04/2018,11.033,10.8028,10.762,10.6493,10.7127,10.7833,11.0151,10.4114,,,,
01/05/2018,10.8241,10.8047,10.7639,10.6887,10.7145,10.7059,10.8306,10.4132,,,,
01/06/2018,10.8257,10.8067,,10.6897,,,,,,,,
01/07/2018,10.8272,10.8086,,10.6908,,,,,,,,
01/08/2018,11.052,10.8105,10.7695,10.6964,10.7202,10.805,10.913,10.4187,,,,
01/09/2018,10.9149,10.8124,10.7713,10.6591,10.7221,10.7783,11.0269,10.4206,,,,
01/10/2018,10.9126,10.8143,10.7733,10.6786,10.7241,10.757,11.0191,10.4224,,,,
01/11/2018,10.9263,10.8162,10.7751,10.6857,10.7259,10.7611,10.9088,10.4242,,,,
01/12/2018,10.928,10.818,10.777,10.786,10.7277,10.8022,10.8898,10.426,,,,
01/13/2018,10.9295,10.82,,10.788,,,,,,,,
01/14/2018,10.9309,10.8218,,10.79,,,,,,,,
01/15/2018,10.9179,10.8237,10.7826,10.805,10.7334,10.7998,11.0263,10.4315,,,,
01/16/2018,10.9535,10.8257,10.7845,10.8926,10.7353,10.7199,10.8328,10.4333,,,,
01/17/2018,10.9208,10.8276,10.7864,10.8012,10.7372,10.8098,11.0332,10.4352,,,,
01/18/2018,10.9445,10.8295,10.7883,10.8088,10.7391,10.9436,11.0317,10.437,,,,
01/19/2018,10.8665,10.8314,10.7902,10.8156,10.741,10.9031,10.8482,10.4389,,,,
01/20/2018,10.8679,10.8333,,10.8175,,,,,,,,
01/21/2018,10.8693,10.8352,,10.8194,,,,,,,,
01/22/2018,11.0474,10.8372,10.7959,10.805,10.7466,10.9495,10.9293,10.4444,,,,
01/23/2018,10.957,10.8391,10.7978,10.8223,10.7485,10.8262,11.1924,10.4463,,,,
01/24/2018,11.0542,10.8411,10.7998,10.8265,10.7504,10.9871,11.1931,10.4482,,,,
01/25/2018,11.0523,10.843,10.8017,10.7443,10.7524,10.8379,10.9704,10.45,,,,
01/26/2018,11.0537,10.8449,,10.746,,,,,,,,
01/27/2018,11.055,10.8469,,10.7476,,,,,,,,
01/28/2018,11.0563,10.8488,,10.7492,,,,,,,,
01/29/2018,10.9026,10.8507,10.8095,10.8774,10.76,10.9188,11.1257,10.4575,,,,
01/30/2018,10.9546,10.8526,10.8114,10.8719,10.7619,10.8237,11.1797,10.4593,,,,
01/31/2018,10.9914,10.8545,10.8133,10.6888,10.7638,10.9184,10.9707,10.4611,,,,
02/01/2018,10.9508,10.8565,10.8153,10.7008,10.7658,10.8899,11.1487,10.463,,,,
02/02/2018,10.9556,10.8584,10.8172,10.8566,10.7677,10.9222,11.1567,10.4649,,,,
02/03/2018,10.9569,10.8603,,10.859,,,,,,,,
02/04/2018,10.9581,10.8622,,10.8614,,,,,,,,
02/05/2018,10.9549,10.8642,10.8229,10.9386,10.7735,10.9247,11.1643,10.4704,,,,
02/06/2018,10.9641,10.8661,10.8248,10.697,10.7754,10.7896,10.9703,10.4722,,,,
02/07/2018,11.0484,10.868,10.8267,10.7681,10.7774,10.853,11.1879,10.4741,,,,
02/08/2018,10.9692,10.87,10.8286,10.7733,10.7794,10.9036,11.2016,10.4761,,,,
02/09/2018,10.9749,10.872,10.8306,10.9534,10.7814,10.9611,11.2021,10.4779,,,,
02/10/2018,10.9761,10.874,,10.9555,,,,,,,,
02/11/2018,10.9772,10.8759,,10.9576,,,,,,,,
02/12/2018,10.9902,10.8778,10.8363,10.9724,10.7873,10.9715,11.2081,10.4836,,,,
02/13/2018,10.9914,10.8797,,10.9745,,,,,,,,
02/14/2018,11.0672,10.8818,10.8402,10.9678,10.7913,10.9156,11.0171,10.4873,,,,
02/15/2018,11.0012,10.8838,10.8422,10.8249,10.7933,10.8067,11.0083,10.4893,,,,
02/16/2018,11.0578,10.8857,10.8441,10.8353,10.7952,10.855,11.0056,10.4912,,,,
02/17/2018,11.0601,10.8877,,10.8373,,,,,,,,
02/18/2018,11.0623,10.8896,,10.8394,,,,,,,,
02/19/2018,11.0646,10.8916,,10.8414,,,,,,,,
02/20/2018,10.9521,10.8936,10.852,10.849,10.8033,10.7801,11.1416,10.4987,,,,
02/21/2018,10.9971,10.8955,10.8539,10.742,10.8053,10.8125,11.1783,10.5005,,,,
02/22/2018,10.9826,10.8974,10.8559,10.9148,10.8073,10.8318,10.9922,10.5024,,,,
02/23/2018,10.9203,10.8994,10.8577,10.7258,10.8092,10.7812,10.9718,10.5043,,,,
02/24/2018,10.9225,10.9014,,10.7278,,,,,,,,
02/25/2018,10.9246,10.9034,,10.7298,,,,,,,,
02/26/2018,10.95,10.9053,10.8633,10.8192,10.8153,10.795,11.1064,10.5099,,,,
02/27/2018,10.9655,10.9072,10.8651,10.8936,10.8173,10.8082,10.9793,10.5118,,,,
02/28/2018,10.918,10.9092,10.8671,10.8841,10.8193,10.7621,10.9823,10.5137,,,,
03/01/2018,10.9308,10.9113,10.8691,10.6717,10.8213,10.7596,10.9827,10.5156,,,,
03/02/2018,10.9329,10.9134,,10.6735,,,,,,,,
03/03/2018,10.935,10.9154,,10.6754,,,,,,,,
03/04/2018,10.9371,10.9174,,10.6772,,,,,,,,
03/05/2018,10.9182,10.9194,10.8767,10.8266,10.8293,10.7478,11.1086,10.5233,,,,
03/06/2018,10.9216,10.9214,10.8787,10.8918,10.8313,10.7644,10.9829,10.5253,,,,
03/07/2018,10.9242,10.9236,10.8808,10.8342,10.8337,10.759,11.1069,10.5273,,,,
03/08/2018,10.9537,10.9258,10.8831,10.9148,10.8364,10.7878,11.1235,10.5294,,,,
03/09/2018,10.9527,10.9278,10.8852,10.8619,10.8382,10.7881,11.1175,10.5314,,,,
03/10/2018,10.9547,10.9298,,10.8636,,,,,,,,
03/11/2018,10.9567,10.9318,,10.8654,,,,,,,,
03/12/2018,10.9718,10.9339,10.8912,10.8858,10.8446,10.8126,11.1279,10.5372,,,,
03/13/2018,11.0072,10.9362,10.8934,10.9412,,10.8516,11.149,10.5394,,,,
03/14/2018,11.0283,10.9384,10.8955,10.9347,10.8489,10.8752,11.1457,10.5415,,,,
03/15/2018,11.0226,10.9406,10.8976,10.8745,10.8511,10.8449,11.0515,10.5436,,,,
03/16/2018,11.0278,10.9433,10.9,10.9007,10.8536,10.8635,11.1739,10.5463,,,,
03/17/2018,11.0297,10.9471,,10.9029,,,,,,,,
03/18/2018,11.0316,10.9492,,10.9051,,,,,,,,
03/19/2018,11.0435,10.9513,10.9069,10.959,10.8616,10.8927,11.1733,10.5539,,,,
03/20/2018,11.045,10.9535,10.9091,10.7573,10.8637,10.8931,11.0381,10.556,,,,
03/21/2018,11.0596,10.9556,10.9112,10.9302,10.8658,10.8982,11.1906,10.5581,,,,
03/22/2018,11.0325,10.9577,10.9133,10.9666,10.8677,10.8932,11.1636,10.5602,,,,
03/23/2018,11.0625,10.9599,10.9155,10.9246,10.8697,10.9012,11.1947,10.5623,,,,
03/24/2018,11.0647,10.9613,,10.9265,,,,,,,,
03/25/2018,11.067,10.9634,,10.9285,,,,,,,,
03/26/2018,11.0771,10.9654,10.9211,10.9793,10.8754,10.9244,11.0963,10.5676,,,,
03/27/2018,11.181,10.9674,10.9232,10.9667,10.8772,10.9642,11.1416,10.5694,,,,
03/28/2018,11.1376,10.9697,10.9257,10.9205,10.8798,10.9688,11.1167,10.5717,,,,
03/29/2018,11.1398,10.9807,,10.9224,,,,,,,,
03/30/2018,11.142,10.9827,,10.9242,,,,,,,,
03/31/2018,11.2997,10.9848,10.9393,11.0049,10.8939,11.0749,11.2322,10.5862,,,,
04/01/2018,11.3019,10.9868,,11.0068,,,,,,,,
04/02/2018,11.3041,10.9895,,11.0087,,,,,,,,
04/03/2018,11.2064,10.9922,10.9454,11.0146,10.9017,11.0401,11.1913,10.5933,,,,
04/04/2018,11.1597,10.9945,10.9474,11.0112,10.904,11.0387,11.2607,10.5955,,,,
04/05/2018,11.1856,10.9967,10.9498,11.1484,10.9063,11.0444,11.2074,10.5976,,,,
04/06/2018,11.187,10.9987,10.9518,11.1577,10.9084,11.0407,11.2166,10.5996,,,,
04/07/2018,11.189,11.001,,11.1599,,,,,,,,
04/08/2018,11.191,11.003,,11.162,,,,,,,,
04/09/2018,11.236,11.005,10.958,11.1618,10.9146,11.0467,11.1935,10.6057,,,,
04/10/2018,11.2286,11.0072,10.9601,11.1407,10.9167,11.0262,11.2124,10.6077,,,,
04/11/2018,11.2818,11.0092,10.9622,11.1478,10.9187,11.1001,11.223,10.6097,,,,
04/12/2018,11.226,11.0112,10.9642,11.1185,10.9208,11.0477,11.1757,10.6116,,,,
04/13/2018,11.2683,11.0132,10.9662,11.1322,10.9227,11.0824,11.2118,10.6135,,,,
04/14/2018,11.2703,11.0155,,11.1343,,,,,,,,
04/15/2018,11.2722,11.0175,,11.1364,,,,,,,,
04/16/2018,11.2925,11.0196,10.9722,11.127,10.9289,11.096,11.2111,10.6197,,,,
04/17/2018,11.2655,11.0217,10.9742,11.1272,10.931,11.0755,11.2158,10.6216,,,,
04/18/2018,11.2292,11.0238,10.9763,11.1411,10.933,11.0546,11.289,10.6237,,,,
04/19/2018,11.2285,11.0258,10.9784,11.0808,10.9349,11.0335,11.2007,10.6256,,,,
04/20/2018,11.1497,11.0279,10.9804,11.0661,,10.9991,11.2521,10.6276,,,,
04/21/2018,11.1517,11.0297,,11.0682,,,,,,,,
04/22/2018,11.1536,11.0317,,11.0703,,,,,,,,
04/23/2018,11.1833,11.0338,10.9862,11.0192,10.9429,10.9815,11.1727,10.6332,,,,
04/24/2018,11.1655,11.0358,10.9883,11.0714,10.9448,10.9784,11.2447,10.6352,,,,
04/25/2018,11.1381,11.0378,10.9903,11.0154,10.9468,10.9805,11.1784,10.6371,,,,
04/26/2018,11.1611,11.0398,10.9923,11.0027,10.9488,10.9602,11.1553,10.639,,,,
04/27/2018,11.1184,11.0418,10.9943,11.009,10.9509,10.9606,11.1874,10.641,,,,
04/28/2018,11.1204,11.044,,11.0111,,,,,,,,
04/29/2018,11.1223,11.046,,11.0132,,,,,,,,
04/30/2018,11.1242,11.048,,11.0153,,,,,,,,
05/01/2018,11.1262,11.05,,11.0174,,,,,,,,
05/02/2018,11.1408,11.052,11.0045,11.1169,10.9612,11.0084,11.219,10.6508,,,,
05/03/2018,11.1531,11.054,11.0066,11.0659,10.9631,11.019,11.2556,10.6528,,,,
05/04/2018,11.2015,11.056,11.0086,11.0805,10.965,11.01,11.2676,10.6547,,,,
05/05/2018,11.2035,11.0577,,11.0826,,,,,,,,
05/06/2018,11.2054,11.0597,,11.0847,,,,,,,,
05/07/2018,11.235,11.0619,11.0146,11.0771,10.9709,11.0305,11.2923,10.6603,,,,
05/08/2018,11.2059,11.0639,11.0166,11.1711,10.9729,11.1039,11.3939,10.6621,,,,
05/09/2018,11.1656,11.0659,11.0187,11.0476,10.9748,11.0162,11.3181,10.6641,,,,
05/10/2018,11.1591,11.0678,11.0207,11.0347,10.9767,10.9592,11.1715,10.6659,,,,
05/11/2018,11.129,11.0698,11.0227,11.0274,10.9786,10.9824,11.2103,10.6678,,,,
05/12/2018,11.1309,11.0717,,11.0295,,,,,,,,
05/13/2018,11.1328,11.0737,,11.0316,,,,,,,,
05/14/2018,11.1282,11.0758,11.0287,11.0841,10.9846,10.9993,11.3007,10.6735,,,,
05/15/2018,11.0898,11.0778,11.0306,10.789,10.9866,10.8475,11.0354,10.6754,,,,
05/16/2018,11.0589,11.0799,11.0326,11.0119,10.9884,10.9049,11.2331,10.6774,,,,
05/17/2018,10.9844,11.0819,11.0346,10.7522,10.9901,10.7922,11.0718,10.6793,,,,
05/18/2018,11.0643,11.0839,11.0366,10.7665,10.992,10.8182,11.2075,10.6813,,,,
05/19/2018,11.0661,11.0857,,10.7686,,,,,,,,
05/20/2018,11.068,11.0878,,10.7707,,,,,,,,
05/21/2018,11.1731,11.0898,11.0426,10.8032,10.998,10.8676,11.188,10.6869,,,,
05/22/2018,11.1549,11.0919,11.0447,11.0527,10.9999,10.9427,11.4134,10.6889,,,,
05/23/2018,11.0788,11.0939,11.0468,10.7993,11.0021,10.8327,11.1843,10.691,,,,
05/24/2018,11.1242,11.096,11.0488,11.021,11.004,11.0074,11.2451,10.6929,,,,
05/25/2018,11.1848,11.0981,11.0509,11.0535,11.0061,10.9928,11.3236,10.695,,,,
05/26/2018,11.1866,11.1003,,11.0556,,,,,,,,
05/27/2018,11.1885,11.1024,,11.0577,,,,,,,,
05/28/2018,11.2012,11.1044,11.0571,11.0785,11.0124,11.0127,11.3851,10.7011,,,,
05/29/2018,11.1199,11.1068,11.0595,10.8184,11.0146,10.8784,11.1521,10.7032,,,,
05/30/2018,11.1695,11.1092,11.0621,10.8236,11.0172,10.871,11.1644,10.7057,,,,
05/31/2018,11.112,11.1119,11.0646,11.0357,11.0196,10.9938,11.2852,10.7081,,,,
06/01/2018,11.1321,11.1144,11.0667,11.048,11.0217,10.9757,11.2284,10.7104,,,,
06/02/2018,11.1339,11.1163,,11.05,,,,,,,,
06/03/2018,11.1357,11.1184,,11.0521,,,,,,,,
06/04/2018,11.2105,11.1205,11.0728,11.0535,11.0279,11.0146,11.3092,10.7164,,,,
06/05/2018,11.1542,11.1227,11.0749,11.0276,11.0301,10.9405,11.3371,10.7185,,,,
06/06/2018,11.086,11.1249,11.0771,11.1391,11.0323,10.959,11.3615,10.7206,,,,
06/07/2018,11.0811,11.1273,11.0797,10.635,11.035,10.7272,11.0059,10.7232,,,,
06/08/2018,11.0931,11.1297,11.0819,10.6418,11.0375,10.7303,11.0195,10.7254,,,,
06/09/2018,11.0949,11.1322,,,,,,,,,,
06/10/2018,11.0967,11.1343,,,,,,,,,,
06/11/2018,11.0477,11.1248,11.0887,11.1404,11.0442,10.9472,11.25,10.732,,,,
06/12/2018,11.094,11.1389,11.0909,11.0259,11.0465,10.9033,11.175,10.7342,,,,
06/13/2018,11.1489,11.1413,11.0931,11.028,11.0487,10.9526,11.2569,10.7365,,,,
06/14/2018,11.1393,11.1436,11.0955,10.9523,11.0511,10.9527,11.2692,10.7387,,,,
06/15/2018,11.1476,11.1459,11.0977,11.06,11.0534,10.9777,11.2884,10.7409,,,,
06/16/2018,11.1494,11.1484,,11.0623,,,,,,,,
06/17/2018,11.1512,11.1505,,11.0647,,,,,,,,
06/18/2018,11.1575,11.1527,11.1045,10.6383,11.0602,10.8712,11.1413,10.7473,,,,
06/19/2018,11.2083,11.1553,11.107,10.6513,11.0625,10.8823,11.1491,10.7497,,,,
06/20/2018,11.1727,11.1577,11.1093,10.6694,11.065,10.8394,11.1664,10.7521,,,,
06/21/2018,11.2028,11.16,11.1117,11.0843,11.0673,10.9882,11.2591,10.7544,,,,
06/22/2018,11.2367,11.1623,11.114,10.7793,11.0697,10.9356,11.1392,10.7566,,,,
06/23/2018,11.2385,11.1647,,10.7816,,,,,,,,
06/24/2018,11.2403,11.1669,,10.784,,,,,,,,
06/25/2018,11.2302,11.169,11.1206,11.0969,11.0762,11.0078,11.3393,10.763,,,,
06/26/2018,11.2487,11.1713,11.1229,11.2294,11.0784,11.0675,11.3987,10.7652,,,,
06/27/2018,11.2382,11.1735,11.1251,10.7907,11.0807,10.9321,11.2121,10.7675,,,,
06/28/2018,11.2186,11.1758,11.1274,10.7586,11.0829,10.904,11.2053,10.7696,,,,
06/29/2018,11.2073,11.1781,11.1297,11.1564,11.0851,11.0022,11.3371,10.772,,,,
06/30/2018,11.209,11.1813,,11.1587,,,,,,,,
07/01/2018,11.2108,11.1835,,11.1611,,,,,,,,
07/02/2018,11.2592,11.1857,11.1371,11.1768,11.0923,11.0576,11.3158,10.779,,,,
07/03/2018,11.2336,11.1881,11.1395,10.8,11.0951,10.9246,11.2437,10.7814,,,,
07/04/2018,11.2481,11.1906,11.142,10.8207,11.0974,10.939,11.2198,10.7837,,,,
07/05/2018,11.2733,11.1932,11.1446,10.8269,11.1001,10.9886,11.2099,10.7862,,,,
07/06/2018,11.2749,11.1955,11.164,10.816,11.1026,10.9789,11.2201,10.7886,,,,
07/07/2018,11.2767,11.198,,10.8183,,,,,,,,
07/08/2018,11.2784,11.2002,,10.8206,,,,,,,,
07/09/2018,11.2838,11.2024,11.1661,10.8236,11.1091,10.9899,11.2459,10.7952,,,,
07/10/2018,11.2603,11.2046,11.177,10.8297,11.1113,10.9601,11.2267,10.7973,,,,
07/11/2018,11.2524,11.2069,11.16,10.8239,11.1135,10.9491,11.2079,10.7994,,,,
07/12/2018,11.2694,11.2092,11.1737,10.8323,11.1157,10.9699,11.2832,10.8015,,,,
07/13/2018,11.2697,11.2113,11.1762,10.8467,11.1178,10.972,11.2011,10.8036,,,,
07/14/2018,11.2714,11.2135,,10.849,,,,,,,,
07/15/2018,11.2732,11.2157,,10.8513,,,,,,,,
07/16/2018,11.2635,11.2178,11.176,10.8293,11.1246,10.9614,11.2015,10.8099,,,,
07/17/2018,11.3041,11.2201,11.1788,10.8748,11.1269,11.0142,11.2773,10.8121,,,,
07/18/2018,11.3161,11.2224,11.1886,10.8811,11.1292,11.0232,11.2857,10.8142,,,,
07/19/2018,11.2398,11.2245,11.1967,10.8783,11.1313,10.9943,11.2691,10.8164,,,,
07/20/2018,11.2886,11.2267,11.1993,10.8648,11.1334,10.9853,11.3253,10.8185,,,,
07/21/2018,11.2904,11.229,,10.8672,,,,,,,,
07/22/2018,11.2921,11.2312,,10.8695,,,,,,,,
07/23/2018,11.2988,11.2334,11.2148,10.86,11.14,11.009,11.2865,10.8248,,,,
07/24/2018,11.3188,11.2356,11.2129,10.8596,11.142,11.0227,11.2993,10.8269,,,,
